source_row,input_group_sha256,partition
1183,ff5c1c010bafa4d4edf64cac5ac9d1be4e3c855f5ba08f6eef48afe25e4345dc,final
1184,b722d3d51afd96c496cace81268ab5e08fdd5ab47422ec65b4ccbf1b73842940,train
1185,f107cb8980fcca36a2bc04648efb3d1c04effcc797b2201e90dfd81cc33065a3,train
1186,39ae16a2c10f6df945a97168c7626e72729381b120639a80e08bfe9cab0b7a4c,final
1187,f107cb8980fcca36a2bc04648efb3d1c04effcc797b2201e90dfd81cc33065a3,train
1188,b722d3d51afd96c496cace81268ab5e08fdd5ab47422ec65b4ccbf1b73842940,train
1189,089fd19fb8a2b29440d18d55674c7e2ae82fb5e6cc25fadc74c20872350d461c,train
1190,35c07c9fbb87bf6a0f24ee8f5fb7dfd6c0b2812e918e9d55b8406d28dda777e6,train
1191,332c6b5c0a17f648ceaa80bbf9d64a0e3d3713430a8e694bfb59c7ac2de34432,train
1192,eaafae050adfe4d4214ec4932ad6fbe1f74a795f552b0a82b8e88a8b2df33d91,final
1193,b4f942df54db32b8b4d52f973c49097cf8d21c5a2daaaebab94f672f0501cc2a,train
1194,5c74fd7706835c9a770be3530aa1d7140d4361ca63169b12713d41f4f84a7799,train
1195,7bf29d2ceb1e0f02f99b6f49405ed2b9915934e46fe76567197950dc5985865b,train
1196,f852f7d0eca67be5fe6c9eaaeb314c47ab9052eebc793556b2f84fa46ea610d6,selection
1197,7d54a052f2375b1745a949ddfd358702f9c2ee4a075114706f810341821a5ba1,train
1198,4d81e5d649769949e0afa60d7635881a4310f83f4848b76fa7aad5b50b938480,train
1199,f852f7d0eca67be5fe6c9eaaeb314c47ab9052eebc793556b2f84fa46ea610d6,selection
1200,7d54a052f2375b1745a949ddfd358702f9c2ee4a075114706f810341821a5ba1,train
1201,fde8d53b5c40c5d426a51cfcd47d68d3a75db6bfae1c2455764309a4c5b9d5a6,final
1202,6bdbc8e977d26ca0551c78f445ff871a71f124020f93ac68399534bb2ba4af72,train
1203,948e215b50d36ebc59ee418f44454223b75bed5c6a06d0f08439488164e6ed84,selection
1204,1f93d1ab882dcf0e1a533e9a7c40965c04064704b84ca628a90b050ca5caf9c4,train
1205,1f93d1ab882dcf0e1a533e9a7c40965c04064704b84ca628a90b050ca5caf9c4,train
1206,1f93d1ab882dcf0e1a533e9a7c40965c04064704b84ca628a90b050ca5caf9c4,train
1207,31f7c5932757ff60d5289bf5b61ed7abc92ee9d12888f594dc80f35f9856c2eb,selection
1208,1f93d1ab882dcf0e1a533e9a7c40965c04064704b84ca628a90b050ca5caf9c4,train
1209,cef008636b4d826078e15f017c09a4858474c41d25dd007e94305171bf68e0b9,final
1210,03d92638ef4d25e21047bda05334309bfffe33b5560fb852fa2ae51f17500df0,final
1211,613773c2da052484a4d012b0b78edb96710ddde85c25adf877e9b41c278626d6,final
1212,03d92638ef4d25e21047bda05334309bfffe33b5560fb852fa2ae51f17500df0,final
1213,ccc88de649996572b337d20ccbfe1db407d656a1f1e4b17befa52d2049be3cd5,train
1214,c59928b76b737cbd27180b91a31221234b23d08b4f63b89341675197f68c9b89,final
1215,f48ef57cd3255205298ef7c3e393686df369d870e74f8b2265f548bc0ca417de,final
1216,9ecec6b80c4f18d655f4cb1802b4330bc99408882cd7625912b1dc41520d0489,selection
1217,486a1da83800ef2cf98d0d3ad6fbf3c0dd3762625dad0c77b9c682f128af5f13,train
1218,a8c4fbd6ec3e8a4b653a08e9600d771952905b735b81799c707be2679ea29a50,selection
1219,10cdff93b6b13aac29450774fbd1eb4322507d97b505d5dfd84df263c81e7993,train
1220,8d48a01bd5291b3b96a3757567f6e5283ed5aaaea10f8d0738f4b760e83bad8d,train
1221,8d48a01bd5291b3b96a3757567f6e5283ed5aaaea10f8d0738f4b760e83bad8d,train
1222,8bf50be5d98595a4cd9ac29ec56f35f9f7f9ba65e66e332cbda69c02ccd11cc3,final
1223,423124b8658adc322f4c790a01949af97cc715a041be863824ad639634197135,train
1224,29882f232c9732c38060d69a7bd14fde0343b274189799a3e58b75b0852dcd06,train
1225,118a7cd18711c677a64519f374ff9b8affbb1425a1f9ced0893125ce73a26b99,train
1226,0db52f424ff0dec96c80b0f39e497f3146afefc346ca6edd84e6304b93f73233,final
1227,f6fc95b059c9092faa5cd59c139ad3b9e9bc9f2df8344e8e8321a0f3e75b2fdc,final
1228,56d5d4c4342cf556055d0e26b93a21888d4fc6972ee29eac8d47baa1b60b960b,final
1229,7fafc7bcf5df5e897cd55bc54cc4212289eaae87c4f0727bb37541b8e164dab8,train
1230,7fe2f2c10a58ef962fbcf14c637250a67469f17ae747ae136b640da985efd5a6,final
1231,c91279d36003803b4b6c0475665f0d170c7f04c74833d49250736314c0f2776c,final
1232,7fafc7bcf5df5e897cd55bc54cc4212289eaae87c4f0727bb37541b8e164dab8,train
1233,5809845881412526d7425238327ad3a938a2d29525f33a18d669d0a7e776a475,train
1234,ab0ca4b18f3628f7748ce085ea8bd2a2bb296035d4d6dd0537fe88cf1e66c11b,final
1235,ebecc2ed071e8c9556561c53eeb054f0aa82512de3fe073436a5da9af51744c9,train
1236,fd344c2b4dd7b9058f7bef5ad13ca053460a1f7fb4a22ac3e25ed6bd5ca6020e,train
1237,ab0ca4b18f3628f7748ce085ea8bd2a2bb296035d4d6dd0537fe88cf1e66c11b,final
1238,17f1019286d4b2ba55cbc838640acd3c79d123e184dd75488006dd24704bd9c4,selection
1239,1c016daa5577bf4d2433025a51f5f307c63acfaf1b26b6a7c10c3fac6f3cd7d7,train
1240,5841c95d21f2a3362b8e05586c6db1dddbc5e3c9c64fd058790ea5a04176c4d9,train
1241,183d3aaaf4677cfbaa321e6830bf3214d6bb4501b49a4afd3e68c58ad4e9a7ef,final
1242,d2145075df800e8e9fabdc6cd850148c9d23ef50da34605f280840c7abfab844,train
1243,94e6784ac0e1417ff1849a7ca296c678b4b443afb42af4f549b9492075077bc7,train
1244,1ac5326e8b7b6437ca5eadea8c80bd5d2eec6f03ef4a9fd55573bc23ffdce3dc,train
1245,d8048d199e4d819eb8c7a0a1dd1eb7a4153a722fb7f0313aca819105c244d3c7,selection
1246,2eb8b0136ac72313ceb03156828eaa542079101666d9d23a77f682400c348d6e,train
1247,d8048d199e4d819eb8c7a0a1dd1eb7a4153a722fb7f0313aca819105c244d3c7,selection
1248,153f1ec9138a9bafd2d33b679bb5660312e9f0206aedcd3bc472fa6565fcb20e,final
1249,9c6ed5bf89f8cc4105ea0fa43f5cca56af3971dd363f9f41c085039ba3291340,train
1250,9c6ed5bf89f8cc4105ea0fa43f5cca56af3971dd363f9f41c085039ba3291340,train
1251,01d277402434139fab9a356a9e6c2c3d4a12deb726e601faafad564f58147999,train
1252,fd160356afc9340dc6312284594e052372cc5df683ac027f6f02da1d5fd75b4f,selection
1253,68b47a3c50a4115573ad95893b22738fdec99ad98b581674f92401a1daf6e352,train
1254,a0104f5cd08364f6d8b8d3fc893d9028fe36dafb26533256de88128c9325cb39,final
1255,979b86c69161badf8532eb228c8bd1c0dd7273346a3f232ef76ce53a62f46835,train
1256,b13a113d10209fdf1b500fd71bec8fbd503d875c56433080e6b7cbb100664ac9,train
1257,1ef536fddc54fc42cd9d7575a083ddccdaf1eff4a9a7b108f5fca0ae556a3878,train
1258,bd43199380b201a5391c4a947337e184d3ad5befa6e08f38b791cbd87df1385d,final
1259,bd43199380b201a5391c4a947337e184d3ad5befa6e08f38b791cbd87df1385d,final
1260,17f621710212edc5bd0465c2680318f0c019d8f1b903c129bf7dddea86ebd121,final
1261,b89082cb2f0509b9e80d9073983e9c3da207dca2d516d73b573129345842ee90,final
1262,3d46b393d9f99333f06aa96d9fda62e0060dbd3f573b31640a02ddf95374d929,train
1263,62ba9de11dec5e87bbf4f59f24bdcabdb8bf7e30f484b998bfdaa16e38ca014e,train
1264,574c2077158088b8b0b40495ce94c48ba04dfd351e8bf7cd827627fc0eaebe50,train
1265,0bef325b6d85681aea02aa3e0593183d6a3dc489eed2c5e961be0e7e3cd550b3,train
1266,0bef325b6d85681aea02aa3e0593183d6a3dc489eed2c5e961be0e7e3cd550b3,train
1267,241a48c4519344acad593ee9a722b7e53ab3ec5abfaedaa603ccf2ff7d026a27,train
1268,ccbc1b3408af072951f885c1f9eea679a85095da07a43ff1ecb1ae0eb24a217a,selection
1269,cb1e8078b172686ab2b1a5154e502f7dd3aa2e0e9160d579ea0fc2740be4dd77,selection
1270,841ef85c77ad96b488b7dcad70d8c7c582863083bd792cad1f5d256882cc84bb,selection
1271,9d9695a361e56ff7bb235e25eac804c9a742a54c2abf6c70e65d9fb4a4b3eeae,final
1272,088c17dc446e000fbcc17bb3a9341f757800e93269d6c27e06fe45e05800a5b8,train
1273,bbda07cb4f6457ae4f350eb1d276fceae3f03982081f8282dfb82a30ec9af423,train
1274,b4ea95ded1aac169938e1b7b470f242b174f19e183fed1aa9f2660055bafdbae,train
1275,0e042f29a7dab39bdcff2ea6030e8ae218c730aa376218a614063ae16cdd49df,train
1276,6949fedb9eed59800f4ce2bf1ff324516c3b746a4deb2492cead1fcbc2d1214b,train
1277,fe0ea2136c9ce8adf1c1841f5f357b45fde56f45479653a1c40ad45e65134e05,train
1278,0e042f29a7dab39bdcff2ea6030e8ae218c730aa376218a614063ae16cdd49df,train
1279,ee43e4b61fa63987223d5a07aa5ef006e19f41cca7a604c885246073ef0708da,train
1280,2681b4c18d6e07f50df14cbcee6c319c76a49e8cbedcaf92292063b12012fca6,selection
1281,2681b4c18d6e07f50df14cbcee6c319c76a49e8cbedcaf92292063b12012fca6,selection
1282,ae423ae02e4473646146f6afb283c613446f68022a0a461e670377360ef062cf,final
1283,dae7d885a090b48cc8ce9621edd30d3378c0af59e96be6453ee8383d727fcc01,final
1284,b739b00953c223eb17af02f1701887969eebbc1419d286b5b48f5db60768e7f1,train
1285,2f91dd350bddc15dea4dce698a49f9bd63e88c6b9e1dedfcbebbb14073fcf175,selection
1286,a9b051aa9987f02a79daa0292a9c57d3c060fa3306f20d28419233f124975267,train
1287,5848d20b44d5d5e92476ae65262dc5186c2d3ee2e740c2a9944f3765064d074f,train
1288,af2b1be2d319b1f482cabfefaacb39d47f457736cee1243ca88dd2dcf04e5638,selection
1289,af2b1be2d319b1f482cabfefaacb39d47f457736cee1243ca88dd2dcf04e5638,selection
1290,b2397f6d78996353157079824540bd4e111f7342e343881b2b7ea6b48313a32f,train
1291,e752a2e2a6cf0d5593cb406f75261181563191fe960fa0ef0ad6c8133b865d4a,train
1292,9f80d214893833467c5e1394a65d19a478b7c7b5bed203a26b5ec480b5dc9a15,train
1293,3c4b172cc2040fba6cdcbf31c53b40995295c4f8c5e927e32a1933ac914d1f55,final
1294,e752a2e2a6cf0d5593cb406f75261181563191fe960fa0ef0ad6c8133b865d4a,train
1295,f176044731a6334719bba7b64d921eb0d52d2f4439a3d0ca38b02218c06281b2,train
1296,f176044731a6334719bba7b64d921eb0d52d2f4439a3d0ca38b02218c06281b2,train
1297,c4af62830ee3a62d03e37b242af18306cb80173f8fb88d41753c37ebe57fd2d1,train
1298,a3c44f79c8461cf377830398dbd063d812fcf29218bd3583b38d3594c5bdf910,train
1299,becd5b8a0866f14914a2220b3e94dfd4d11d8a7f4bb6d9a7e1a9901699be6257,train
1300,9d6e233c4bf53edcb08399abcfbaad3980f0f372d26712dfe1e7690955ca0584,train
1301,a754a134743f4d1c8269eb5569a801e71a3fc01e3738a76d2cdde074236a2945,train
1302,6e054c7d656c986215ec914ace6b93c3208bb68e9445f3117c7daf0701044a81,selection
1303,9ca71a31b87e5e88b708e4e7c1053a338133ee8075b8301c1bb4e855dff5efcc,final
1304,aa66c82d60d39fb8f82a0a97b5b09d7324edac81a09e1828f9a437b4843f4d72,train
1305,928e689c68fc78bed8456eb4c29505e5ef050d3daaaccfba767b26725c404f1c,train
1306,237ff7d8fedb0002b09a3e840f1db4c1e51d8800284b3f853d735d00aa374150,train
1307,71a10ae1f59686999942412515ee75f434511fa3557792241a614dd316a839a6,train
1308,237ff7d8fedb0002b09a3e840f1db4c1e51d8800284b3f853d735d00aa374150,train
1309,478ef99b892b557016e4bcafc9e0ccefb4f926ec4a6239ee8687bd612fd4e59f,train
1310,928e689c68fc78bed8456eb4c29505e5ef050d3daaaccfba767b26725c404f1c,train
1311,27f0e9aaeaf479fbf2fa71d13ea62488d652dd9bae38bd21a0e24c366285b6a1,train
1312,a60c7aff04bafa510d19d3e246945fa172f1c6ae66e89025f1e5bca4864a403d,selection
1313,d42840e4af5393d75c132aae8cadb9ff39d290824b74e4531f4fbf880064fb90,train
1314,c1bc84193c473e72e06c9ce6a9358a7d8fd5cdb1f1edada8a5b90f2bf382954c,selection
1315,1f959745c71b528712d16b6cfe9041048d557ab98cb87b83287f6f5d2fef317d,selection
1316,b8f17a01962380cf3fa368e4c37cc134c01b13d804ed1db5c00203adb59c211d,train
1317,f6afcb364e7be04232ba5a00ef3543536e1f0318becf21c1391a9e7fac6998fb,train
1318,1f959745c71b528712d16b6cfe9041048d557ab98cb87b83287f6f5d2fef317d,selection
1319,c960d5e226789770fa3046bd234d5edcc9aaa945792cc374870195730794a937,selection
1320,39edfa1632f9081ffedc218c918cdd6d289ee26f082b0c3b1555a5c3cad582f2,train
1321,69b0f0eb8a6959b037090e52e896f5735289d97a2b19e82e0d2362351b5d84e9,selection
1322,fd46af4823a8434430a000869063d5d8bc0d6467a45ebf9a4f97588a22e2ba33,final
1323,e241454f5c437c55450c4c0f5112b41a12df4f26f341806f5a6b01ac86d28632,train
1324,efde61d66454dae8f755de369130f92f1316fa68fff5e29244670035e0caecf5,train
1325,efde61d66454dae8f755de369130f92f1316fa68fff5e29244670035e0caecf5,train
1326,efde61d66454dae8f755de369130f92f1316fa68fff5e29244670035e0caecf5,train
1327,efde61d66454dae8f755de369130f92f1316fa68fff5e29244670035e0caecf5,train
1328,65278ba99d30d49e7c79bc2cf6e692a015abb67fd9ea90a8d7f251d31b0dd515,train
1329,0444259445002c534b6d207a6a40a9de945c19fba8901ccb22c726b562bef16a,final
1330,0444259445002c534b6d207a6a40a9de945c19fba8901ccb22c726b562bef16a,final
1331,264a935f0b46f8f68ac61174149a79e4575a9fedf78f636433a822c774278e73,train
1332,133dbb9948f73ac05070c2f0abf9b21379fc8e9269e0294e6daa49194384f2e6,train
1333,fdaafdb6b50a7316e3e4203f9469c97be4d502a4be9888bf48ac04a748e18443,train
1334,912a73243a190dc576c92eadc2dacf8b590b7a2d48c5ebbdc8cb1e013058250e,selection
1335,1a3284a00b72b583d723828261711c3b136359546b2578694ae10538e559d26a,train
1336,249e36437439df0976155fd04daf1caf813029bd9a104d59e779a192a12a74a9,train
1337,249e36437439df0976155fd04daf1caf813029bd9a104d59e779a192a12a74a9,train
1338,249e36437439df0976155fd04daf1caf813029bd9a104d59e779a192a12a74a9,train
1339,28b165630d7deb4f698bd4e2df38ae4b269d1d3f4f98bba263f16befd719b3d7,final
1340,28b165630d7deb4f698bd4e2df38ae4b269d1d3f4f98bba263f16befd719b3d7,final
1341,28b165630d7deb4f698bd4e2df38ae4b269d1d3f4f98bba263f16befd719b3d7,final
1342,01c938bc29714e231d72f38eb8adbbdb7d3d3e430087e06c611a018b8eec0137,train
1343,28b165630d7deb4f698bd4e2df38ae4b269d1d3f4f98bba263f16befd719b3d7,final
1344,26e3b34690befffa454c09e9725bf65e8bac9710f6bb1ef82c211de5a0c981e2,final
1345,f7a0aff32b6980a68e2aad57008f59c7d913459aaefa173ad282b8c68ec1a757,train
1346,e2250df24318e137517129fcdaf9de4361c4ee844a07ff5836b026c185a4d7ef,final
1347,6670808e68fe820b8e2ecab07973c4c6ac8cdebf70cca1d4536a3808dd49a85d,selection
1348,6670808e68fe820b8e2ecab07973c4c6ac8cdebf70cca1d4536a3808dd49a85d,selection
1349,a18f572d8e2f3d56122bd3f2f03a2e92acad16210ed1aefd46e8c5429a3f7b65,selection
1350,49c08c3d656a0e9587313669e9d2c8da79895c2b34734922f1702998882a7326,train
1351,df318c17146e563f76718735822a8298671a968bbc16dfdafecdd9aa37f3174f,train
1352,bb06229fdb7c2181e4ef67f91fd7d0b4d40b5a69b4410e121f0091050653a9ee,train
1353,bb06229fdb7c2181e4ef67f91fd7d0b4d40b5a69b4410e121f0091050653a9ee,train
1354,ce8b9ec755c8904974ac2ddb206bddeb1e0e245cd9680e7583a03b4758de5cab,selection
1355,96de8ebbcf82710ef63047ca29416b4b0381e25a8573245a0afd93bec5bd24d5,train
1356,169e4a12badfbe2bca66a85a609ed1ab0514136ec25fe1f5b2570f5c1ef7d807,train
1357,fe6b20b0054a65407ba6a8be846251a650e0abb52cbbd0c9c88e1027feac1db5,selection
1358,e8593d2fa13a688419833489d063f7797f46dcde947ff61484e355982a3e4ec2,train
1359,b38750dce7f95cb2a12b4fe8cfa88b45ee7e969a9d9c26b95198e5c630e4c19b,selection
1360,3b36df9665d3e364245741f8dc2ce6655cbbc9af75b25db316bb2d43e6d6b606,train
1361,21dcda8ee826dc75baa967883e010390d8d55527a2c490ce2fa49302051651f4,train
1362,b38750dce7f95cb2a12b4fe8cfa88b45ee7e969a9d9c26b95198e5c630e4c19b,selection
1363,9a0d89756d52f5aee9b0db50a65bb9636baaf676efa59d0081d28bb21b655c4b,train
1364,3a6757d033d467c7580266d5c25e819bd2b2d7069f06617da82ba4ae31423d33,selection
1365,1f909284f4c666a4754ffcc1a024dbc963498abe85e86971132c7709354af1c0,train
1366,6993c9f684a3613703b8d2309e373047074dd8137756050c8f90de142eb21ad7,train
1367,0a0f3c7fcd2591dfc724c44bb802802dd1ae9d67ce6548cd14aac76795e8366e,train
1368,760fe4d00d7eaabfec95e7347cb620c25dadaaf19184a1a03fb8a22509cefe45,final
1369,0e18ba5e5b616abe4a6be077a23f79a434c39b002354290c610b63b2fb35dba0,selection
1370,52ca48e641b76aa06b2ea225b428acdf5396fd155dc2489bd9331804aa8165c0,train
1371,3a99bcb1f6abd2d4e35c5992235f84789a74d03bdde35bf9f1242e26246ef816,selection
1372,52ca48e641b76aa06b2ea225b428acdf5396fd155dc2489bd9331804aa8165c0,train
1373,19bbffbeac8edcf2fceb9855e9faf865236a453a5c14f51815c69110b2cbb390,selection
1374,214be6dea28ff0ac4f82c00b1eb2279d9ae1dcb3a030d22a8fcd54973a3c6722,final
1375,e73078179172faeaad1cce43e20cce8003c307b02a286a656b42f2058348c54c,train
1376,afd46d71b58dfa456df35f338ccff25eefefa2a4137f3ca17f389af22dd693ab,train
1377,3e3a81c589dbf6502e1d0a3c33c3e943775d5bc6f31e3fbaa6fe1c6723024043,train
1378,2beed459676b43c0497e3d5290ab22d168f2f86cd80bef327c2b01e9a501fc3d,selection
1379,5fec19399c62174895ec79b5773bc6f230cba6c491b46a93baebddcf94af9aed,train
1380,5fec19399c62174895ec79b5773bc6f230cba6c491b46a93baebddcf94af9aed,train
1381,29196574957fb0fadbf5c4d6502f28e96bf0109a9a143b7828ac5cb9b208fe86,train
1382,81d4e09175fce710eddd76d640c1a1df76fa7e31295183038f11cc09ed79edce,train
1383,81d4e09175fce710eddd76d640c1a1df76fa7e31295183038f11cc09ed79edce,train
1384,3fed9c62feae3be84e15cb0177893af44249e5a939f48659b66f6ef429f41dc7,final
1385,e82a8e52bcc2d22085b39eb2d7090b7b6ef8c0c27cb6475abccf3509db702409,train
1386,127a0ac9b0c93519d5f56d56dce85ec939ab70595b37a33cc14b0e8a723131b9,train
1387,127a0ac9b0c93519d5f56d56dce85ec939ab70595b37a33cc14b0e8a723131b9,train
1388,0d97232855fc4208f46c29efad49154c394e6535d1494d6adfceedd227f2a3be,train
1389,4e2e26ff1203e5b1446e4891dc8e6df60ec2e8bdf5986a1ff55b544d3b115a34,train
1390,ba0cb9726f220e0a1d380af1a55c3af2bf582496e80e2f7fee44315aba2e9bc2,train
1391,f425a0ee95d8a02c36022e5db9161d2b1307433a1433e91179621bda85825534,train
1392,020e509eac93bde12cfa141f8a8e9b970b4edb1a6a357c527acefe1d31a28a9c,train
1393,1ee52629deddb9c8a59d254f4449aaedc8242ce0c7703d3eaabd24a6651515f5,train
1394,9f221fa2713a237695e81d29acecc12fc15d74e79568ba85271fe623ae2486af,train
1395,28690d7c149e84bde0ac69cbf4b97a3d849a6e9e83735242cdd64bb45063ff17,final
1396,1be8e34d2a1771c5e7c85840179930684d762bd0d98b194d31f410d8c9fb30bd,train
1397,d1644d7e5f341c28effaf6bef4c1af881c585a417bcff37d9db84c52861a13ad,train
1398,582f479abc5f22ba69bdd2286f5f52b53d98050313f0f051c30576f185c9d3d9,train
1399,ebc0d05643b73a4955fe851fd7d17dc41f9f85326c6997678a0f2020b525a852,train
1400,ecbc78cffea0a297016bd761561cb1820968135699e320755aacd3636580257d,final
1401,ecbc78cffea0a297016bd761561cb1820968135699e320755aacd3636580257d,final
1402,c2930c5051b5ba5f0f6b4e5d6760cb414e25cc55c86af47a807f6cb11ac7d2dc,selection
1403,af593bafb600e911e9f307f4a09adeaba2ba64152192e8f962c0c33097589a26,final
1404,3c16a0d7d57e1c3bea56e3307dcc044381c5c15ab35da54ed1737f034e88b924,train
1405,362a10fc27ddd8c2fa3a57017ad75d8de7c303a58c68e1bf84669d70fe9c0b78,selection
1406,0ee273db81c55cb4aeb96407e598a09336066db18f2ee7465ee8bd6d542c5f20,train
1407,7f4eceeb9075b667caff5144133af82c06f68704cc85a8393bb291a2bbf0a800,selection
1408,93fbdf11d836e5a7c5b87d1d3c36bfe36f8fa07f2fda3dbb6b22c18433d0e19e,train
1409,7f4eceeb9075b667caff5144133af82c06f68704cc85a8393bb291a2bbf0a800,selection
1410,ad37417a55af34b6154dc446952a376a0dc57d4ed7a8586d8e98281e67c0ad2b,train
1411,7ae9c909927939ec646c2e5e4b8b164c008d63f5c1727607a323cb41971abe90,final
1412,0ee273db81c55cb4aeb96407e598a09336066db18f2ee7465ee8bd6d542c5f20,train
1413,6f476c41ff47ae454da8915efac307d36de88c97b333110b6013e86a89f35bb7,selection
1414,478a34e2aadf0cc498313b3e475c68648d65118a351d183d2abea580c0b3a7b0,selection
1415,9076b2c6b623552633b05f9b0d8352880e353c52fa3cfd6203c3644b39942f93,train
1416,478a34e2aadf0cc498313b3e475c68648d65118a351d183d2abea580c0b3a7b0,selection
1417,5fd64a3e8101addc3ee201f3734a5e6c98d97b0ecda6ab040d6d017e463b02eb,selection
1418,144baab6c06699088bd1060eeeb0eee7cb27df5eb26c194da836d51915838f3a,final
1419,d3167fc0c546bde74d3f52d04c3d304c7e04191d6a7551fc237bfb942b306e5e,train
1420,144baab6c06699088bd1060eeeb0eee7cb27df5eb26c194da836d51915838f3a,final
1421,f622d88a4c60bf3da5fa878e8f0590ce4ea210b6dd7446e44470bbb2b3b3ade0,final
1422,4d14b07f6bee46524ee5b5249119c005f4515a50a7fc638e954728c345ed92a4,selection
1423,f0533884a952a4abdee32fabc6000b463b688af912b8443d11cf581927861c1e,train
1424,a06a390730b5595a79bd2eca724fb11cb748b7daf4b46a3dc04e35755624e105,final
1425,a06a390730b5595a79bd2eca724fb11cb748b7daf4b46a3dc04e35755624e105,final
1426,68368b6f214d43b3c7bb04a3177e9b8850c086fc457f8ce1bc91f1b6ca32e0f9,train
1427,c5bb56b66aeda348ca2df8f3710a9af7b2bbc00eb9d10658dda5c6284c92ac2d,train
1428,63cac2d78c915c13369e8891e9e01bd229f9b761689f4cffa563004c474925da,final
1429,43c57462cf22b8a00293d06189ebf26dfe33d4aa0af68af280a2a9792875a563,selection
1430,892b71cdda3a5f8fcf0111837672b35e2f8862fa06669b8598ba3185c8dd3849,train
1431,e7c64f92ae10f46ebbed5391469c9e2707cd939e903c43be4db769f7cb417659,train
1432,001a0b52e2c53db3373137731ec0024e770f6060a442134c9a538ea93cac125f,final
1433,e663f3b0a17add2bef31bd29129b4b080b9f0b1703e167669cf0bd18fb4b66a8,train
1434,028097c0424ee0a94a967335da5cf3d47a95604a3ce6de99e82d7a9770504c9f,train
1435,028097c0424ee0a94a967335da5cf3d47a95604a3ce6de99e82d7a9770504c9f,train
1436,a52707a4f6ba6555a39153ff2d473003ea8a928962db8f9e2f5099d5baa9b972,final
1437,c42505c345f615ce0c638d55efdac8183638669bbadbaf69169c1cf08ac39d61,train
1438,f3235981ccc400c3958cdbd5b0b264b5c6a9eda3ce2051d1cae388211154b43c,train
1439,0546ac35d6ae806d5da29594fa3104e9229eaaff7f1dc3ed5a1bca1063891eb4,train
1440,c6d6bfcb98c4961a5d724b506d6d2ec769caab722651ae6efba3f238ae27a855,train
1441,4e1ceaf33879e09e156dd0fc0674740bd6bfee52fe544d7ab4c1910e65c43a14,final
1442,883dc76761253989ee9d1b1cfe8c789f0d7e6f90b8705cd7b57b3917967bee08,train
1443,174b06420e1d2629920426ca5e866ca837dbc692c64fd0a20143e477a5cd6fc2,train
1444,4de0289d378d695e2ff03d5d10b6e3c4ba1f2895929f03495c4432c4bbbcecf4,train
1445,637a756c67cae3f20094d298eae84a45d460000fbf584f2b26089c2aa521fcd6,selection
1446,883dc76761253989ee9d1b1cfe8c789f0d7e6f90b8705cd7b57b3917967bee08,train
1447,ae09c30257974fab922d684ce35be53e42891dcecd78f6983032aba2b0a9c4ae,final
1448,d5d6eb9068b51f5fbd99591dff98e86ecc0a4adfc1d4f1c73c8f81391af582ec,train
1449,894785645f52ea72395a1236fdaa86d9d5e66365338af1316f24eab6efee53d6,train
1450,c6d6bfcb98c4961a5d724b506d6d2ec769caab722651ae6efba3f238ae27a855,train
1451,2e19cc175feebfdd614e0bdfb408e09f10bb9d752eca67b2048b9f563c2d8bb9,train
1452,75bb33a15a1aa7af964782efe3ffa95f112ce3b17f1d8bdc58ebcc1183eb02f4,train
1453,97d05bf583cf698298655ed2a6b56a7c95fa7424b55f105261af70c72f812848,train
1454,bd1bec9525a16a726d637ed7e7a958b71fade88f58ffa2c7b96eae57244c7ba9,selection
1455,e4f172cbf0b3ea79075dd34f77ba3465edcc0dab4daee721d35733dc606b2724,train
1456,2448dc6d1524c3bfc3393914ca487020f72bba7d51ab5b289582df0c7878831a,final
1457,97d05bf583cf698298655ed2a6b56a7c95fa7424b55f105261af70c72f812848,train
1458,89283ad0a5956b1a39f09a83e0a292a9f6793d36482ff1dc0396cc86d3ce65ba,train
1459,70453a4700e73ed370426699c5fdf57653f0870469a33b20b3196bb850dddf11,selection
1460,0c1d46859e719359ab6f9910c5367aac47518319de5ae36d66c0c2973b75d66c,selection
1461,cd07bc9fe5149c818a10755a37a28b33be38661dac148c26e509c9f621a37ce6,train
1462,4dc0fc25d92e4a8b0d27ee99763bef93a2214dbabc8027b6262a4e91eb121ab5,train
1463,575d5b765372a596876e318329cdff2f9a157f02dc4a706bee71555d668953fe,train
1464,39b8f522bfa490c9e075bc440a54aa90dea2632a7791a5662490d9cf85678115,train
1465,39b8f522bfa490c9e075bc440a54aa90dea2632a7791a5662490d9cf85678115,train
1466,c6f7e721f920e6e2306cd5a2eb9ced77c3012a8390fe728b2318a306c8f4e40e,train
1467,e71d5f7cb1e688a09ff28d70d873d79829da8c91b988853fc1b65203dd2b8d8b,train
1468,c6f7e721f920e6e2306cd5a2eb9ced77c3012a8390fe728b2318a306c8f4e40e,train
1469,e19e0d6aae820cff0b66dfb2328043e579cfbac802c36e2703f3af562d6a4178,train
1470,d3e42e1a3ed31d25eaef906a2a64f2dcc40644c2218f589f91c3089c6253dc31,final
1471,3d1bad1c35887bd74d3c525a4ab1bc8e28427681e2d108c687b02bba47c91aa8,train
1472,bfaaef484385d9c1af8e9ee96af6499d4ba11681c05045cb9bf32282da6dab83,final
1473,d82913377b18d2f6ab2522e23a71d3e41d4b00071a07bff8f1c3a61d1dcb71cb,train
1474,9bbee1de836f2e93449d1d63ced738247268caf088ee600bd10fbfcbd07e4dc2,final
