age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
18,,191817,11th,7,Never-married,,Own-child,White,Male,0,0,20,Mexico,0
37,Private,183739,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,8,United-States,1
36,Private,197860,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,40,Haiti,0
41,Private,231507,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,0
22,Private,155913,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,18,United-States,0
39,Self-emp-inc,190964,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3137,0,42,United-States,0
19,Private,37085,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0
34,Private,54608,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
27,Private,239130,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,2444,40,United-States,1
36,,137492,HS-grad,9,Divorced,,Unmarried,Black,Female,0,0,40,United-States,0
23,Private,215616,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,0
25,Private,172402,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
33,Federal-gov,43608,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,0
50,Private,193720,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,1
48,Private,310639,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0
49,Private,196360,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,1
21,Private,265361,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,0
52,Self-emp-not-inc,100480,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,0
57,Self-emp-not-inc,69905,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,15024,0,40,United-States,1
52,Private,251908,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,2547,40,United-States,1
48,Self-emp-inc,76482,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
24,Private,211968,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
37,Private,119929,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,47,United-States,0
61,Private,328881,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,1
61,Private,199193,Assoc-acdm,12,Divorced,Prof-specialty,Own-child,White,Male,0,0,40,United-States,0
28,Private,437994,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,60,United-States,0
39,State-gov,105803,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,1
34,Self-emp-not-inc,227540,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,60,India,0
67,State-gov,54269,10th,6,Widowed,Other-service,Not-in-family,White,Female,0,0,12,United-States,0
37,Private,205997,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
48,Private,232149,Bachelors,13,Divorced,Tech-support,Own-child,White,Female,0,0,40,United-States,0
36,Private,186819,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
18,Private,244571,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,0
24,Private,209417,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,60,United-States,1
27,Private,240172,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
38,Private,189922,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
59,Private,249814,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,37,United-States,0
58,Private,348430,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
72,Private,109385,1st-4th,2,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,36,United-States,0
35,Private,106471,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,0
49,Private,91608,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
25,Private,335376,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,United-States,0
19,Self-emp-not-inc,63574,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,0
32,Private,178691,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,45,United-States,0
22,Local-gov,326283,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States,0
51,Federal-gov,914061,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,1
21,Private,100345,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,53,United-States,0
54,Private,338089,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
48,Self-emp-inc,49298,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,1
45,Self-emp-not-inc,305474,10th,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Haiti,0
24,Private,403107,Preschool,1,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Mexico,0
49,Private,90579,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,5013,0,50,United-States,0
24,Private,210474,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0
33,Private,219619,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
44,Self-emp-inc,327573,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
64,,201700,7th-8th,4,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,0
18,Private,183274,11th,7,Never-married,Other-service,Own-child,White,Female,594,0,30,United-States,0
45,Self-emp-not-inc,44671,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
34,Private,233729,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,50,United-States,1
47,Federal-gov,124974,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,0
30,Private,202046,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,20,United-States,0
41,Self-emp-inc,136986,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
47,,163748,Masters,14,Divorced,,Unmarried,White,Female,0,0,35,,0
27,Private,299536,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,55,United-States,0
52,Federal-gov,277772,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
29,Private,66172,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
21,Private,137510,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,Germany,0
37,Federal-gov,239409,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1
53,Private,184176,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
25,Local-gov,197822,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0
46,Local-gov,232220,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,1
27,,95708,11th,7,Divorced,,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,0
32,Private,132767,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
54,,186565,Masters,14,Divorced,,Not-in-family,White,Male,0,0,1,United-States,0
32,Private,162370,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,35,Iran,0
45,Private,117849,11th,7,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,40,United-States,0
24,Private,209034,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,0
21,Private,249150,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,0
58,Self-emp-not-inc,166258,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,0
19,Private,193859,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,2176,0,35,Germany,0
24,Private,190293,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
47,Private,70209,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
71,Private,187703,Assoc-voc,11,Widowed,Prof-specialty,Unmarried,White,Female,11678,0,38,United-States,1
22,Private,169188,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
38,Private,215392,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298,0,45,United-States,1
19,Private,218956,12th,8,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,0
53,Private,816750,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,72,United-States,1
22,Private,41763,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,42,United-States,0
37,,70282,HS-grad,9,Never-married,,Not-in-family,Black,Female,0,0,40,United-States,0
71,Private,169114,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Male,0,1429,40,United-States,0
52,Private,176124,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
27,Private,191515,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,0
24,Private,199005,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,0
32,Private,162675,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,Cuba,0
48,Self-emp-not-inc,49275,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1485,50,United-States,0
40,Private,67243,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
46,Private,168191,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,2,Italy,0
36,Private,93461,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,30,United-States,0
45,Federal-gov,391585,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,50,United-States,1
22,Private,201615,Assoc-acdm,12,Never-married,Adm-clerical,Other-relative,White,Female,0,0,37,United-States,0
48,Private,157092,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,0
21,,234838,Some-college,10,Never-married,,Own-child,White,Male,0,0,30,United-States,0
28,Private,398220,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,0
55,Private,237428,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,1504,40,United-States,0
35,Private,107164,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
18,Private,155503,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
35,Private,212607,Some-college,10,Never-married,Adm-clerical,Unmarried,Other,Female,0,0,44,Puerto-Rico,0
53,Self-emp-inc,162381,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States,1
45,Private,30690,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,0,0,10,United-States,0
65,Private,192309,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,15,United-States,0
49,Private,121124,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
36,Private,144524,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,0
41,Private,475322,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,1617,35,United-States,0
38,Private,186815,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,United-States,0
61,Private,160431,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,0
59,Local-gov,222081,Bachelors,13,Never-married,Prof-specialty,Other-relative,Black,Female,0,0,35,United-States,0
28,Private,183627,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
39,Private,187921,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,United-States,0
61,Private,385583,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
45,Private,347993,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,Mexico,0
48,Private,175958,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,0
36,Self-emp-not-inc,278553,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,15024,0,75,United-States,1
38,Local-gov,202027,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
42,Federal-gov,230438,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1887,40,United-States,1
25,Private,192735,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,70,United-States,0
31,State-gov,268832,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,37,United-States,0
54,Private,175339,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
25,Private,147804,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0
36,Private,126675,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
48,Private,131762,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,0
33,Self-emp-inc,218164,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,55,United-States,1
47,Private,170142,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,0
21,Self-emp-inc,153516,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
24,Private,493732,1st-4th,2,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,Mexico,0
35,Self-emp-inc,365739,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
20,Private,274545,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,0
48,Private,211239,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,60,United-States,1
29,Private,183111,Assoc-voc,11,Never-married,Transport-moving,Own-child,White,Male,0,0,60,United-States,0
54,State-gov,239256,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
41,Self-emp-not-inc,118544,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,0
37,Local-gov,347136,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,0
70,Private,176940,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,16,United-States,0
27,Private,129009,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,0
18,,311863,HS-grad,9,Never-married,,Own-child,White,Male,0,0,40,United-States,0
40,Private,259757,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
47,Private,200734,HS-grad,9,Separated,Priv-house-serv,Not-in-family,Black,Female,0,0,50,Nicaragua,0
29,Self-emp-not-inc,394356,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
39,Private,176900,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,1
28,Private,183445,HS-grad,9,Separated,Priv-house-serv,Own-child,White,Female,0,0,40,Guatemala,0
23,Private,193537,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,20,United-States,0
44,State-gov,271807,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,16,United-States,0
25,Private,198512,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
27,Private,128365,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,0
18,Private,303240,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
29,Private,89598,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,2057,35,United-States,0
48,Private,44216,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,0
29,Private,352451,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,0
46,Federal-gov,171850,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,42,United-States,0
36,Private,154410,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,1
57,State-gov,229270,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,1579,37,United-States,0
26,Private,191765,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Scotland,0
68,Self-emp-not-inc,128986,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,0
18,Private,67019,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,0
44,Private,160919,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,0
40,Private,227466,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,0
49,Private,96854,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,0
28,Private,258231,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0
46,Private,101320,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,42,United-States,1
31,Private,101562,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,1
32,Private,154785,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,China,0
50,Private,123374,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
61,Self-emp-not-inc,195789,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,0
38,Self-emp-inc,282951,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
56,Private,126677,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,United-States,1
