row_id,sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
2492,F,0.475,0.38,0.145,0.57,0.167,0.118,0.187,11.0
2493,I,0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,8.0
2495,M,0.45,0.36,0.16,0.567,0.174,0.1245,0.225,12.0
2498,M,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,15.0
2499,M,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,19.0
2501,F,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,9.0
2503,I,0.3,0.23,0.075,0.127,0.052,0.03,0.0345,6.0
2509,I,0.415,0.315,0.09,0.3625,0.175,0.0835,0.093,6.0
2510,I,0.42,0.32,0.1,0.34,0.1745,0.05,0.0945,8.0
2511,I,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,6.0
2512,M,0.465,0.375,0.11,0.5,0.21,0.113,0.1505,8.0
2513,F,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,8.0
2514,I,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,8.0
2515,F,0.47,0.375,0.12,0.6015,0.2765,0.1455,0.135,8.0
2516,I,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10.0
2518,M,0.5,0.4,0.13,0.7715,0.37,0.16,0.211,8.0
2519,I,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,7.0
2520,M,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,9.0
2522,M,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,11.0
2523,F,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,9.0
2524,M,0.58,0.46,0.18,1.145,0.48,0.277,0.325,11.0
2528,F,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,9.0
2530,F,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288,9.0
2531,M,0.605,0.475,0.175,1.201,0.5395,0.275,0.309,10.0
2532,F,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,10.0
2534,M,0.64,0.585,0.195,1.647,0.7225,0.331,0.471,12.0
2537,I,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,11.0
2539,F,0.675,0.555,0.205,1.925,0.713,0.358,0.4535,13.0
2541,F,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,9.0
2542,F,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095,14.0
2543,F,0.7,0.525,0.19,1.6015,0.707,0.365,0.43,10.0
2544,F,0.73,0.57,0.165,2.0165,1.0685,0.418,0.435,10.0
2546,I,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,4.0
2548,I,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4.0
2549,I,0.28,0.21,0.055,0.106,0.0415,0.0265,0.031,5.0
2552,I,0.31,0.225,0.075,0.155,0.065,0.037,0.0365,6.0
2554,I,0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,7.0
2555,I,0.37,0.29,0.08,0.2545,0.108,0.0565,0.07,6.0
2557,I,0.39,0.295,0.1,0.279,0.1155,0.059,0.08,7.0
2560,I,0.44,0.335,0.11,0.3885,0.175,0.0835,0.111,7.0
2562,I,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,6.0
2564,I,0.45,0.35,0.125,0.4775,0.2235,0.089,0.118,6.0
2565,I,0.45,0.35,0.12,0.468,0.2005,0.1065,0.1325,8.0
2566,F,0.455,0.35,0.12,0.4555,0.1945,0.1045,0.1375,7.0
2568,I,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,7.0
2569,I,0.46,0.345,0.115,0.4215,0.1895,0.102,0.111,6.0
2570,I,0.465,0.355,0.11,0.474,0.23,0.1005,0.12,7.0
2571,M,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,9.0
2576,I,0.5,0.38,0.11,0.494,0.218,0.09,0.1325,7.0
2582,M,0.53,0.41,0.14,0.681,0.3095,0.1415,0.1835,6.0
2583,F,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,8.0
2585,F,0.55,0.425,0.125,0.964,0.5475,0.159,0.215,8.0
2588,F,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,8.0
2589,M,0.575,0.45,0.155,0.948,0.429,0.206,0.259,7.0
2592,M,0.59,0.465,0.14,1.046,0.4695,0.263,0.263,7.0
2594,F,0.595,0.465,0.15,1.0765,0.491,0.22,0.287,9.0
2595,F,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289,11.0
2596,F,0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,8.0
2597,F,0.6,0.46,0.15,1.235,0.6025,0.274,0.29,8.0
2598,M,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,9.0
2599,M,0.61,0.48,0.15,1.1495,0.564,0.274,0.264,8.0
2600,F,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,10.0
2603,F,0.62,0.51,0.175,1.2705,0.5415,0.323,0.3225,9.0
2604,F,0.62,0.485,0.175,1.2155,0.545,0.253,0.345,10.0
2605,F,0.62,0.475,0.16,1.3245,0.6865,0.233,0.3275,9.0
2607,F,0.625,0.49,0.165,1.127,0.477,0.2365,0.3185,9.0
2609,F,0.63,0.495,0.2,1.4255,0.659,0.336,0.38,11.0
2611,M,0.63,0.48,0.165,1.286,0.604,0.271,0.35,8.0
2614,M,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165,9.0
2615,M,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12.0
2616,F,0.65,0.5,0.185,1.4415,0.741,0.2955,0.341,9.0
2617,M,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,9.0
2620,F,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,10.0
2622,F,0.7,0.575,0.205,1.7975,0.7295,0.3935,0.5165,13.0
2623,F,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624,10.0
2625,M,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584,10.0
2626,I,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4.0
2627,I,0.275,0.205,0.07,0.1055,0.495,0.019,0.0315,5.0
2628,I,0.29,0.21,0.06,0.1045,0.0415,0.022,0.035,5.0
2634,I,0.425,0.34,0.1,0.3515,0.1625,0.082,0.094,7.0
2635,I,0.43,0.32,0.1,0.3465,0.1635,0.08,0.09,7.0
2638,I,0.46,0.345,0.11,0.3755,0.1525,0.058,0.125,7.0
2639,I,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345,6.0
2641,I,0.475,0.365,0.1,0.1315,0.2025,0.0875,0.123,7.0
2642,I,0.475,0.375,0.115,0.5205,0.233,0.119,0.1455,7.0
2645,M,0.49,0.38,0.11,0.554,0.2935,0.1005,0.15,8.0
2647,I,0.5,0.39,0.125,0.583,0.294,0.132,0.1605,8.0
2648,M,0.5,0.38,0.12,0.5765,0.273,0.135,0.145,9.0
2650,I,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167,8.0
2652,I,0.515,0.4,0.125,0.5925,0.265,0.1175,0.168,9.0
2653,I,0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,9.0
2657,F,0.545,0.4,0.14,0.778,0.368,0.215,0.18,9.0
2658,I,0.55,0.42,0.13,0.636,0.294,0.144,0.1755,8.0
2659,F,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,8.0
2661,M,0.565,0.43,0.13,0.784,0.3495,0.1885,0.213,9.0
2662,F,0.57,0.45,0.18,0.908,0.4015,0.217,0.255,9.0
2663,M,0.57,0.45,0.135,1.02,0.546,0.204,0.25,9.0
2664,F,0.57,0.43,0.16,0.811,0.3875,0.159,0.2285,9.0
2666,M,0.58,0.455,0.13,0.852,0.41,0.1725,0.225,8.0
2669,M,0.59,0.47,0.15,0.861,0.413,0.164,0.249,8.0
2673,M,0.595,0.47,0.165,1.108,0.4915,0.2325,0.3345,9.0
2674,M,0.595,0.46,0.14,0.852,0.4215,0.2255,0.227,9.0
2676,F,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10.0
2680,M,0.615,0.475,0.175,1.103,0.4635,0.3095,0.2725,10.0
2681,M,0.62,0.49,0.155,1.1,0.505,0.2475,0.31,9.0
2684,F,0.625,0.49,0.155,1.115,0.484,0.277,0.3095,9.0
2685,M,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,10.0
2686,M,0.63,0.505,0.15,1.3165,0.6325,0.2465,0.37,11.0
2688,M,0.63,0.465,0.15,1.027,0.537,0.188,0.176,8.0
2689,M,0.645,0.515,0.16,1.1845,0.506,0.311,0.335,9.0
2692,M,0.65,0.515,0.125,1.1805,0.5235,0.283,0.3275,9.0
2693,M,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,9.0
2695,M,0.65,0.51,0.155,1.407,0.7215,0.298,0.335,9.0
2696,F,0.65,0.49,0.155,1.122,0.545,0.228,0.3055,9.0
2697,M,0.66,0.515,0.165,1.4465,0.694,0.298,0.3755,10.0
2698,F,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36,9.0
2699,M,0.67,0.5,0.2,1.269,0.576,0.2985,0.351,11.0
2702,M,0.68,0.52,0.165,1.4775,0.724,0.279,0.406,11.0
2703,M,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,11.0
2705,M,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,13.0
2706,F,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,11.0
2707,M,0.725,0.55,0.2,1.51,0.8735,0.4265,0.5085,9.0
2713,I,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,4.0
2714,I,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031,5.0
2715,I,0.335,0.25,0.08,0.167,0.0675,0.0325,0.0575,6.0
2717,I,0.345,0.255,0.095,0.183,0.075,0.0385,0.06,6.0
2718,I,0.355,0.255,0.08,0.187,0.078,0.0505,0.058,7.0
2719,I,0.36,0.26,0.08,0.1795,0.074,0.0315,0.06,5.0
2720,I,0.37,0.275,0.09,0.2065,0.096,0.0395,0.058,7.0
2722,I,0.375,0.275,0.095,0.2295,0.095,0.0545,0.066,7.0
2725,I,0.395,0.32,0.1,0.3075,0.149,0.0535,0.09,8.0
2728,I,0.405,0.31,0.11,0.91,0.416,0.2075,0.0995,8.0
2729,I,0.405,0.305,0.1,0.268,0.1145,0.053,0.085,7.0
2730,I,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,6.0
2731,I,0.41,0.315,0.1,0.3,0.124,0.0575,0.1,8.0
2732,I,0.41,0.325,0.11,0.326,0.1325,0.075,0.101,8.0
2733,I,0.415,0.335,0.1,0.358,0.169,0.067,0.105,7.0
2735,I,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,8.0
2736,I,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,7.0
2737,I,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,9.0
2740,I,0.455,0.34,0.115,0.486,0.261,0.0655,0.1315,8.0
2742,I,0.46,0.345,0.105,0.415,0.187,0.087,0.11,8.0
2744,M,0.48,0.375,0.12,0.5895,0.2535,0.128,0.172,11.0
2748,I,0.505,0.385,0.125,0.596,0.245,0.097,0.21,9.0
2750,I,0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,8.0
2751,F,0.515,0.395,0.135,0.516,0.2015,0.132,0.162,9.0
2752,M,0.515,0.41,0.14,0.7355,0.3065,0.137,0.2,7.0
2753,I,0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,8.0
2754,I,0.525,0.385,0.13,0.607,0.2355,0.125,0.195,8.0
2755,F,0.525,0.415,0.15,0.7055,0.329,0.147,0.199,10.0
2756,I,0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,8.0
2757,I,0.525,0.375,0.12,0.6315,0.3045,0.114,0.19,9.0
2762,I,0.55,0.42,0.155,0.912,0.495,0.1805,0.205,9.0
2763,I,0.55,0.425,0.135,0.656,0.257,0.17,0.203,10.0
2765,I,0.555,0.435,0.145,0.6975,0.262,0.1575,0.24,11.0
2766,F,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785,8.0
2768,I,0.56,0.435,0.135,0.72,0.329,0.103,0.251,11.0
2769,I,0.565,0.43,0.15,0.8215,0.332,0.1685,0.29,11.0
2771,F,0.575,0.435,0.155,0.8975,0.4115,0.2325,0.23,9.0
2772,M,0.58,0.44,0.175,1.2255,0.5405,0.2705,0.3265,10.0
2773,F,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25,11.0
2778,F,0.585,0.455,0.13,0.8755,0.411,0.2065,0.225,8.0
2779,M,0.59,0.47,0.145,0.9235,0.4545,0.173,0.254,9.0
2780,M,0.59,0.475,0.14,0.977,0.4625,0.2025,0.275,10.0
2781,M,0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,10.0
2782,M,0.6,0.48,0.09,1.05,0.457,0.2685,0.28,8.0
2784,M,0.6,0.45,0.145,0.877,0.4325,0.155,0.24,9.0
2785,M,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,9.0
2786,M,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29,10.0
2787,F,0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,11.0
2788,F,0.615,0.46,0.15,1.0265,0.4935,0.201,0.2745,10.0
2789,F,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,9.0
2794,F,0.63,0.475,0.155,1.0005,0.452,0.252,0.265,10.0
2795,M,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115,12.0
2796,M,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465,10.0
2797,M,0.64,0.505,0.155,1.1955,0.5565,0.211,0.346,11.0
2798,M,0.64,0.485,0.15,1.098,0.5195,0.222,0.3175,10.0
2801,M,0.64,0.515,0.08,1.042,0.515,0.1755,0.175,10.0
2802,M,0.65,0.52,0.155,1.368,0.6185,0.288,0.365,9.0
2803,M,0.65,0.51,0.175,1.446,0.6485,0.2705,0.45,12.0
2805,F,0.66,0.525,0.2,1.463,0.6525,0.2995,0.422,11.0
2807,M,0.7,0.54,0.205,1.74,0.7885,0.373,0.4865,13.0
2808,F,0.705,0.54,0.205,1.757,0.8265,0.417,0.461,9.0
2809,M,0.71,0.565,0.2,1.601,0.706,0.321,0.45,11.0
2810,M,0.72,0.55,0.205,2.165,1.1055,0.525,0.404,10.0
2811,M,0.725,0.57,0.19,2.3305,1.253,0.541,0.52,9.0
2812,I,0.24,0.17,0.05,0.0545,0.0205,0.016,0.0155,5.0
2813,I,0.255,0.195,0.055,0.0725,0.0285,0.017,0.021,4.0
2815,I,0.32,0.235,0.09,0.183,0.098,0.0335,0.042,7.0
2818,I,0.36,0.27,0.09,0.232,0.12,0.0435,0.056,8.0
2820,I,0.375,0.285,0.09,0.2545,0.119,0.0595,0.0675,6.0
2821,I,0.39,0.29,0.09,0.2625,0.117,0.054,0.077,7.0
2822,I,0.45,0.335,0.105,0.362,0.1575,0.0795,0.1095,7.0
2825,I,0.495,0.375,0.12,0.589,0.3075,0.1215,0.1405,8.0
2827,I,0.5,0.375,0.12,0.529,0.2235,0.123,0.16,8.0
2828,M,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,9.0
2829,I,0.52,0.395,0.145,0.77,0.424,0.142,0.1895,7.0
2830,F,0.525,0.43,0.135,0.8435,0.4325,0.18,0.1815,9.0
2831,M,0.535,0.405,0.14,0.818,0.402,0.1715,0.189,7.0
2832,F,0.54,0.42,0.14,0.8035,0.38,0.1805,0.21,9.0
2833,F,0.54,0.415,0.15,0.8115,0.3875,0.1875,0.2035,9.0
2834,F,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,8.0
2837,F,0.58,0.445,0.135,0.95,0.484,0.182,0.2325,8.0
2838,M,0.59,0.47,0.155,1.1735,0.6245,0.233,0.2595,9.0
2839,F,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,10.0
2840,M,0.59,0.485,0.155,1.0785,0.4535,0.2435,0.31,9.0
2842,M,0.6,0.475,0.175,1.11,0.5105,0.256,0.285,9.0
2843,M,0.6,0.45,0.16,1.142,0.539,0.225,0.307,10.0
2844,M,0.605,0.475,0.19,1.1255,0.59,0.247,0.26,10.0
2848,F,0.625,0.485,0.16,1.254,0.591,0.259,0.3485,9.0
2849,M,0.63,0.49,0.165,1.2005,0.575,0.273,0.294,10.0
2851,F,0.635,0.51,0.185,1.286,0.526,0.295,0.4105,12.0
2852,F,0.645,0.49,0.16,1.1665,0.4935,0.3155,0.299,9.0
2854,F,0.65,0.525,0.19,1.385,0.8875,0.3095,0.405,11.0
2856,F,0.655,0.515,0.17,1.527,0.8485,0.2635,0.331,11.0
2857,M,0.665,0.515,0.19,1.6385,0.831,0.3575,0.371,11.0
2858,M,0.695,0.54,0.195,1.691,0.768,0.363,0.4755,11.0
2860,F,0.72,0.55,0.18,1.52,0.637,0.325,0.435,10.0
2861,F,0.72,0.565,0.17,1.613,0.723,0.3255,0.4945,12.0
2862,M,0.735,0.57,0.21,2.2355,1.1705,0.463,0.5315,10.0
2864,I,0.31,0.23,0.07,0.1245,0.0505,0.0265,0.038,6.0
2866,I,0.32,0.205,0.08,0.181,0.088,0.034,0.0495,5.0
2867,I,0.325,0.25,0.075,0.1585,0.075,0.0305,0.0455,6.0
2869,I,0.37,0.28,0.085,0.198,0.0805,0.0455,0.058,5.0
2871,I,0.375,0.28,0.085,0.2145,0.0855,0.0485,0.072,7.0
2872,I,0.4,0.315,0.09,0.3245,0.151,0.073,0.088,8.0
2873,I,0.41,0.305,0.095,0.2625,0.1,0.0515,0.09,6.0
2875,I,0.435,0.335,0.095,0.298,0.109,0.058,0.115,7.0
2882,I,0.5,0.39,0.13,0.5075,0.2115,0.104,0.1755,9.0
2884,I,0.505,0.425,0.125,0.6115,0.245,0.1375,0.2,9.0
2885,I,0.505,0.4,0.125,0.5605,0.2255,0.1435,0.17,8.0
2886,M,0.505,0.365,0.115,0.521,0.25,0.096,0.15,8.0
2890,M,0.52,0.465,0.15,0.9505,0.456,0.199,0.255,8.0
2891,I,0.53,0.38,0.125,0.616,0.292,0.113,0.185,8.0
2892,M,0.53,0.405,0.15,0.8315,0.352,0.187,0.2525,10.0
2894,I,0.54,0.425,0.13,0.8155,0.3675,0.1365,0.246,11.0
2895,I,0.54,0.415,0.11,0.619,0.2755,0.15,0.1765,10.0
2897,I,0.545,0.43,0.15,0.742,0.3525,0.158,0.208,10.0
2898,I,0.55,0.435,0.165,0.804,0.34,0.194,0.244,8.0
2899,I,0.55,0.425,0.13,0.664,0.2695,0.163,0.21,8.0
2900,F,0.55,0.435,0.14,0.745,0.347,0.174,0.2265,9.0
2902,I,0.56,0.435,0.13,0.777,0.354,0.173,0.222,9.0
2904,I,0.575,0.455,0.16,0.9895,0.495,0.195,0.246,9.0
2909,F,0.58,0.45,0.15,0.92,0.393,0.212,0.2895,9.0
2910,M,0.58,0.445,0.15,0.9525,0.4315,0.1945,0.287,11.0
2911,F,0.58,0.44,0.125,0.7855,0.363,0.1955,0.195,11.0
2913,M,0.59,0.5,0.15,1.142,0.485,0.265,0.345,9.0
2914,I,0.59,0.46,0.125,0.755,0.334,0.15,0.238,9.0
2918,I,0.6,0.445,0.135,0.9205,0.445,0.2035,0.253,9.0
2919,F,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,10.0
2921,F,0.6,0.45,0.15,0.9625,0.4375,0.2225,0.2775,9.0
2922,M,0.6,0.465,0.165,1.0475,0.465,0.2345,0.315,11.0
2923,F,0.605,0.495,0.17,1.0915,0.4365,0.2715,0.335,13.0
2924,M,0.605,0.49,0.18,1.167,0.457,0.29,0.3745,9.0
2925,I,0.605,0.48,0.155,0.9995,0.425,0.1985,0.3,10.0
2926,I,0.61,0.425,0.155,1.0485,0.507,0.1955,0.274,11.0
2927,F,0.61,0.47,0.195,1.2735,0.469,0.3315,0.398,12.0
2928,M,0.61,0.48,0.14,1.0625,0.516,0.225,0.2915,11.0
2930,F,0.615,0.475,0.175,1.194,0.559,0.259,0.3165,11.0
2932,M,0.615,0.455,0.15,0.9335,0.382,0.247,0.2615,10.0
2934,F,0.62,0.475,0.15,0.9545,0.455,0.1865,0.277,9.0
2935,M,0.62,0.475,0.195,1.3585,0.5935,0.3365,0.3745,10.0
2937,M,0.625,0.515,0.165,1.217,0.667,0.2065,0.3115,10.0
2938,F,0.625,0.5,0.16,1.217,0.5725,0.207,0.355,11.0
2939,F,0.625,0.49,0.145,0.92,0.437,0.1735,0.28,10.0
2940,M,0.625,0.49,0.12,0.8765,0.456,0.18,0.233,10.0
2942,M,0.63,0.53,0.18,1.2795,0.618,0.256,0.315,9.0
2943,F,0.63,0.485,0.185,1.167,0.548,0.2485,0.34,10.0
2947,M,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355,10.0
2956,F,0.65,0.565,0.2,1.6645,0.753,0.367,0.43,12.0
2958,F,0.655,0.515,0.2,1.494,0.7255,0.309,0.405,12.0
2961,F,0.665,0.51,0.175,1.3805,0.675,0.2985,0.325,10.0
2966,M,0.67,0.54,0.175,1.482,0.739,0.2925,0.365,10.0
2967,M,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,11.0
2971,M,0.715,0.55,0.175,1.825,0.938,0.3805,0.44,11.0
2972,M,0.72,0.58,0.19,2.0885,0.9955,0.478,0.5305,13.0
2973,M,0.735,0.59,0.205,2.087,0.909,0.474,0.625,12.0
2974,M,0.745,0.575,0.2,1.884,0.954,0.336,0.495,12.0
2976,I,0.43,0.345,0.115,0.4295,0.212,0.108,0.109,8.0
2977,I,0.43,0.33,0.1,0.449,0.254,0.0825,0.097,6.0
2979,M,0.49,0.355,0.155,0.981,0.465,0.2015,0.2505,8.0
2980,I,0.5,0.37,0.115,0.5745,0.306,0.112,0.141,7.0
2981,F,0.505,0.38,0.13,0.693,0.391,0.1195,0.1515,8.0
2982,F,0.51,0.37,0.21,1.183,0.508,0.292,0.343,9.0
2983,F,0.525,0.41,0.135,0.7905,0.4065,0.198,0.177,8.0
2985,I,0.535,0.4,0.135,0.775,0.368,0.208,0.2055,8.0
2986,M,0.535,0.405,0.175,1.2705,0.548,0.3265,0.337,13.0
2991,M,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276,8.0
2993,F,0.595,0.43,0.21,1.5245,0.653,0.396,0.41,11.0
2995,M,0.61,0.485,0.17,1.281,0.597,0.3035,0.33,9.0
3000,M,0.64,0.485,0.16,1.006,0.456,0.2245,0.2835,9.0
3002,M,0.645,0.505,0.185,1.463,0.592,0.3905,0.416,10.0
3003,F,0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326,10.0
3004,F,0.67,0.515,0.17,1.4265,0.6605,0.3395,0.37,11.0
3006,M,0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685,11.0
3008,F,0.75,0.615,0.205,2.2635,0.821,0.423,0.726,12.0
3009,I,0.255,0.185,0.065,0.074,0.0305,0.0165,0.02,4.0
3011,I,0.375,0.285,0.09,0.237,0.106,0.0395,0.08,8.0
3014,I,0.395,0.3,0.09,0.253,0.1155,0.05,0.075,6.0
3015,I,0.42,0.32,0.11,0.309,0.115,0.0645,0.0945,6.0
3017,I,0.435,0.325,0.105,0.335,0.136,0.065,0.115,8.0
3018,I,0.44,0.32,0.105,0.3875,0.1755,0.074,0.12,9.0
3019,I,0.45,0.33,0.115,0.365,0.14,0.0825,0.1245,8.0
3020,I,0.45,0.34,0.125,0.4045,0.171,0.07,0.1345,8.0
3021,I,0.455,0.355,0.105,0.372,0.138,0.0765,0.135,9.0
3022,I,0.46,0.37,0.11,0.3965,0.1485,0.0855,0.1455,8.0
3028,I,0.515,0.385,0.125,0.572,0.237,0.1435,0.165,7.0
3029,I,0.52,0.41,0.14,0.6625,0.2775,0.1555,0.196,11.0
3030,I,0.52,0.395,0.115,0.6445,0.3155,0.1245,0.186,11.0
3031,I,0.525,0.4,0.11,0.6275,0.3015,0.126,0.18,8.0
3033,M,0.535,0.41,0.12,0.6835,0.3125,0.1655,0.159,8.0
3035,I,0.55,0.405,0.15,0.6755,0.3015,0.1465,0.21,10.0
3037,M,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264,9.0
3039,M,0.57,0.45,0.145,0.95,0.4005,0.2235,0.2845,10.0
3040,F,0.57,0.47,0.14,0.871,0.385,0.211,0.2315,10.0
3041,M,0.575,0.47,0.15,0.9785,0.4505,0.196,0.276,9.0
3042,I,0.575,0.43,0.13,0.7425,0.2895,0.2005,0.22,8.0
3043,M,0.575,0.445,0.14,0.737,0.325,0.1405,0.237,10.0
3044,I,0.575,0.445,0.16,0.9175,0.45,0.1935,0.24,9.0
3045,F,0.58,0.435,0.155,0.8785,0.425,0.1685,0.2425,10.0
3049,M,0.59,0.405,0.15,0.853,0.326,0.2615,0.245,9.0
3051,M,0.595,0.48,0.14,0.9125,0.4095,0.1825,0.289,9.0
3052,F,0.595,0.46,0.16,0.921,0.4005,0.2025,0.2875,9.0
3053,F,0.6,0.45,0.14,0.869,0.3425,0.195,0.291,11.0
3054,M,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255,12.0
3056,M,0.615,0.485,0.215,0.9615,0.422,0.176,0.29,11.0
3057,M,0.615,0.49,0.17,1.145,0.4915,0.208,0.343,13.0
3058,I,0.62,0.475,0.16,0.907,0.371,0.167,0.3075,11.0
3061,M,0.63,0.495,0.18,1.31,0.495,0.295,0.4695,10.0
3062,F,0.635,0.505,0.165,1.251,0.577,0.227,0.3825,11.0
3063,F,0.635,0.49,0.155,1.145,0.4775,0.3035,0.3155,9.0
3064,M,0.635,0.5,0.18,1.154,0.4405,0.2315,0.387,9.0
3065,F,0.64,0.485,0.145,1.1335,0.5525,0.2505,0.3015,11.0
3066,F,0.64,0.5,0.15,1.2015,0.559,0.231,0.3355,9.0
3068,M,0.65,0.51,0.175,1.3165,0.6345,0.2605,0.364,12.0
3070,F,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225,9.0
3071,F,0.655,0.455,0.17,1.2895,0.587,0.3165,0.3415,11.0
3072,F,0.66,0.53,0.18,1.5175,0.7765,0.302,0.401,10.0
3073,M,0.665,0.525,0.155,1.3575,0.5325,0.3045,0.4485,10.0
3078,F,0.695,0.535,0.2,1.5855,0.667,0.334,0.471,11.0
3079,F,0.7,0.555,0.22,1.666,0.647,0.4285,0.455,11.0
3080,M,0.71,0.56,0.175,1.724,0.566,0.4575,0.4625,13.0
3081,F,0.73,0.55,0.205,1.908,0.5415,0.3565,0.5965,14.0
3085,I,0.255,0.185,0.06,0.0925,0.039,0.021,0.025,6.0
3086,I,0.355,0.27,0.075,0.204,0.3045,0.046,0.0595,7.0
3087,I,0.425,0.31,0.095,0.3075,0.139,0.0745,0.093,7.0
3093,F,0.52,0.43,0.15,0.728,0.302,0.1575,0.235,11.0
3098,F,0.55,0.43,0.15,0.655,0.2635,0.122,0.221,8.0
3099,M,0.575,0.48,0.15,0.9465,0.4355,0.2605,0.2505,9.0
3101,M,0.595,0.455,0.145,0.942,0.43,0.182,0.277,11.0
3102,M,0.6,0.465,0.18,1.193,0.5145,0.315,0.3055,8.0
3104,M,0.66,0.525,0.2,1.489,0.6065,0.3795,0.421,10.0
3110,I,0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895,8.0
3111,I,0.41,0.325,0.105,0.361,0.1605,0.0665,0.103,8.0
3112,I,0.415,0.32,0.115,0.3045,0.1215,0.0735,0.094,7.0
3113,I,0.425,0.325,0.105,0.3975,0.1815,0.081,0.1175,7.0
3114,I,0.44,0.34,0.1,0.379,0.1725,0.0815,0.101,7.0
3118,M,0.51,0.415,0.145,0.751,0.3295,0.1835,0.203,8.0
3120,F,0.525,0.4,0.13,0.6995,0.3115,0.131,0.223,9.0
