game,ply,board,player,action,return,before,after
67,7,OXO..XXO.,X,4,1,0.0,0.2
67,8,OXO.XXXO.,O,8,-1,0.0,-0.2
67,9,OXO.XXXOO,X,3,1,0.0,0.2
68,1,.........,X,1,1,0.33440000000000003,0.46752000000000005
68,2,.X.......,O,6,-1,0.0,-0.2
68,3,.X....O..,X,0,1,0.0,0.2
68,4,XX....O..,O,5,-1,0.0,-0.2
68,5,XX...OO..,X,4,1,0.0,0.2
68,6,XX..XOO..,O,3,-1,0.0,-0.2
68,7,XX.OXOO..,X,7,1,0.0,0.2
69,1,.........,X,1,1,0.46752000000000005,0.5740160000000001
69,2,.X.......,O,2,-1,0.0,-0.2
69,3,.XO......,X,8,1,0.0,0.2
69,4,.XO.....X,O,5,-1,0.0,-0.2
69,5,.XO..O..X,X,4,1,0.0,0.2
69,6,.XO.XO..X,O,7,-1,0.0,-0.2
69,7,.XO.XO.OX,X,3,1,0.0,0.2
69,8,.XOXXO.OX,O,6,-1,0.0,-0.2
69,9,.XOXXOOOX,X,0,1,0.0,0.2
70,1,.........,X,4,1,-0.2,0.03999999999999998
70,2,....X....,O,5,-1,0.2,-0.03999999999999998
70,3,....XO...,X,8,1,0.0,0.2
70,4,....XO..X,O,7,-1,0.0,-0.2
70,5,....XO.OX,X,3,1,0.2,0.36000000000000004
70,6,...XXO.OX,O,2,-1,0.0,-0.2
70,7,..OXXO.OX,X,6,1,0.0,0.2
70,8,..OXXOXOX,O,1,-1,0.0,-0.2
70,9,.OOXXOXOX,X,0,1,0.0,0.2
71,1,.........,X,1,0,0.5740160000000001,0.4592128000000001
71,2,.X.......,O,3,0,0.0,0.0
71,3,.X.O.....,X,5,0,0.0,0.0
71,4,.X.O.X...,O,8,0,0.0,0.0
71,5,.X.O.X..O,X,0,0,0.0,0.0
71,6,XX.O.X..O,O,2,0,0.0,0.0
71,7,XXOO.X..O,X,6,0,0.0,0.0
71,8,XXOO.XX.O,O,7,0,0.0,0.0
71,9,XXOO.XXOO,X,4,0,0.0,0.0
72,1,.........,X,1,-1,0.4592128000000001,0.16737024000000006
72,2,.X.......,O,8,1,0.0,0.2
72,3,.X......O,X,3,-1,0.0,-0.2
72,4,.X.X....O,O,0,1,0.0,0.2
72,5,OX.X....O,X,5,-1,0.0,-0.2
72,6,OX.X.X..O,O,7,1,0.0,0.2
72,7,OX.X.X.OO,X,2,-1,0.0,-0.2
72,8,OXXX.X.OO,O,6,1,0.0,0.2
73,1,.........,X,1,-1,0.16737024000000006,-0.06610380799999999
73,2,.X.......,O,8,1,0.2,0.36000000000000004
73,3,.X......O,X,5,-1,0.0,-0.2
73,4,.X...X..O,O,7,1,0.0,0.2
73,5,.X...X.OO,X,2,-1,0.0,-0.2
73,6,.XX..X.OO,O,4,1,0.0,0.2
73,7,.XX.OX.OO,X,3,-1,0.0,-0.2
73,8,.XXXOX.OO,O,0,1,0.0,0.2
74,1,.........,X,4,1,0.03999999999999998,0.23199999999999998
74,2,....X....,O,1,-1,0.0,-0.2
74,3,.O..X....,X,7,1,0.0,0.2
74,4,.O..X..X.,O,5,-1,0.0,-0.2
74,5,.O..XO.X.,X,8,1,0.0,0.2
74,6,.O..XO.XX,O,3,-1,0.0,-0.2
74,7,.O.OXO.XX,X,2,1,0.0,0.2
74,8,.OXOXO.XX,O,0,-1,0.0,-0.2
74,9,OOXOXO.XX,X,6,1,0.0,0.2
75,1,.........,X,1,-1,-0.06610380799999999,-0.2528830464
75,2,.X.......,O,8,1,0.36000000000000004,0.488
75,3,.X......O,X,2,-1,0.0,-0.2
75,4,.XX.....O,O,6,1,0.0,0.2
75,5,.XX...O.O,X,7,-1,0.0,-0.2
75,6,.XX...OXO,O,0,1,0.0,0.2
75,7,OXX...OXO,X,5,-1,0.0,-0.2
75,8,OXX..XOXO,O,3,1,0.0,0.2
76,1,.........,X,4,1,0.23199999999999998,0.3856
76,2,....X....,O,0,-1,0.0,-0.2
76,3,O...X....,X,7,1,0.0,0.2
76,4,O...X..X.,O,5,-1,0.0,-0.2
76,5,O...XO.X.,X,3,1,0.0,0.2
76,6,O..XXO.X.,O,8,-1,0.0,-0.2
76,7,O..XXO.XO,X,1,1,0.0,0.2
77,1,.........,X,4,1,0.3856,0.50848
77,2,....X....,O,8,-1,0.0,-0.2
77,3,....X...O,X,6,1,0.0,0.2
77,4,....X.X.O,O,7,-1,0.2,-0.03999999999999998
77,5,....X.XOO,X,5,1,0.0,0.2
77,6,....XXXOO,O,0,-1,0.0,-0.2
77,7,O...XXXOO,X,3,1,0.0,0.2
78,1,.........,X,4,1,0.50848,0.606784
78,2,....X....,O,6,-1,0.0,-0.2
78,3,....X.O..,X,3,1,0.0,0.2
78,4,...XX.O..,O,7,-1,0.0,-0.2
78,5,...XX.OO.,X,5,1,0.0,0.2
79,1,.........,X,4,1,0.606784,0.6854272
79,2,....X....,O,3,-1,0.0,-0.2
79,3,...OX....,X,1,1,0.0,0.2
79,4,.X.OX....,O,0,-1,0.0,-0.2
79,5,OX.OX....,X,2,1,0.0,0.2
79,6,OXXOX....,O,8,-1,0.0,-0.2
79,7,OXXOX...O,X,5,1,0.0,0.2
79,8,OXXOXX..O,O,7,-1,0.0,-0.2
79,9,OXXOXX.OO,X,6,1,0.0,0.2
80,1,.........,X,4,1,0.6854272,0.74834176
80,2,....X....,O,2,-1,0.0,-0.2
80,3,..O.X....,X,6,1,0.0,0.2
80,4,..O.X.X..,O,0,-1,0.0,-0.2
80,5,O.O.X.X..,X,1,1,0.0,0.2
80,6,OXO.X.X..,O,8,-1,0.0,-0.2
80,7,OXO.X.X.O,X,5,1,0.0,0.2
80,8,OXO.XXX.O,O,7,-1,0.0,-0.2
80,9,OXO.XXXOO,X,3,1,0.2,0.36000000000000004
81,1,.........,X,4,1,0.74834176,0.798673408
81,2,....X....,O,7,-1,0.0,-0.2
81,3,....X..O.,X,2,1,0.0,0.2
81,4,..X.X..O.,O,3,-1,0.0,-0.2
81,5,..XOX..O.,X,1,1,0.0,0.2
81,6,.XXOX..O.,O,8,-1,0.0,-0.2
81,7,.XXOX..OO,X,0,1,0.0,0.2
82,1,.........,X,4,1,0.798673408,0.8389387264
82,2,....X....,O,5,-1,-0.03999999999999998,-0.23199999999999998
82,3,....XO...,X,8,1,0.2,0.36000000000000004
82,4,....XO..X,O,2,-1,0.0,-0.2
82,5,..O.XO..X,X,6,1,0.2,0.36000000000000004
82,6,..O.XOX.X,O,3,-1,0.0,-0.2
82,7,..OOXOX.X,X,0,1,0.0,0.2
83,1,.........,X,4,1,0.8389387264,0.87115098112
83,2,....X....,O,1,-1,-0.2,-0.36000000000000004
83,3,.O..X....,X,7,1,0.2,0.36000000000000004
83,4,.O..X..X.,O,2,-1,0.0,-0.2
83,5,.OO.X..X.,X,8,1,0.0,0.2
83,6,.OO.X..XX,O,6,-1,0.0,-0.2
83,7,.OO.X.OXX,X,0,1,0.0,0.2
84,1,.........,X,2,1,-0.15501772800000002,0.0759858176
84,2,..X......,O,0,-1,0.36000000000000004,0.08800000000000002
84,3,O.X......,X,8,1,0.0,0.2
84,4,O.X.....X,O,3,-1,0.0,-0.2
84,5,O.XO....X,X,5,1,0.0,0.2
85,1,.........,X,4,-1,0.87115098112,0.496920784896
85,2,....X....,O,7,1,-0.2,0.03999999999999998
85,3,....X..O.,X,2,-1,0.2,-0.03999999999999998
85,4,..X.X..O.,O,6,1,0.0,0.2
85,5,..X.X.OO.,X,5,-1,0.0,-0.2
85,6,..X.XXOO.,O,1,1,0.0,0.2
85,7,.OX.XXOO.,X,0,-1,0.0,-0.2
85,8,XOX.XXOO.,O,8,1,0.0,0.2
86,1,.........,X,4,-1,0.496920784896,0.1975366279168
86,2,....X....,O,7,1,0.03999999999999998,0.23199999999999998
86,3,....X..O.,X,0,-1,0.0,-0.2
86,4,X...X..O.,O,6,1,0.0,0.2
86,5,X...X.OO.,X,3,-1,0.0,-0.2
86,6,X..XX.OO.,O,8,1,0.0,0.2
87,1,.........,X,4,1,0.1975366279168,0.35802930233344
87,2,....X....,O,3,-1,-0.2,-0.36000000000000004
87,3,...OX....,X,1,1,0.2,0.36000000000000004
87,4,.X.OX....,O,7,-1,0.0,-0.2
87,5,.X.OX..O.,X,2,1,0.0,0.2
87,6,.XXOX..O.,O,5,-1,0.0,-0.2
87,7,.XXOXO.O.,X,6,1,0.0,0.2
88,1,.........,X,2,1,0.0759858176,0.26078865408
88,2,..X......,O,1,-1,0.2,-0.03999999999999998
88,3,.OX......,X,5,1,0.0,0.2
88,4,.OX..X...,O,8,-1,0.0,-0.2
88,5,.OX..X..O,X,3,1,0.0,0.2
88,6,.OXX.X..O,O,0,-1,0.0,-0.2
88,7,OOXX.X..O,X,7,1,0.0,0.2
88,8,OOXX.X.XO,O,6,-1,0.0,-0.2
88,9,OOXX.XOXO,X,4,1,0.0,0.2
89,1,.........,X,4,1,0.35802930233344,0.486423441866752
89,2,....X....,O,7,-1,0.23199999999999998,-0.014400000000000024
89,3,....X..O.,X,5,1,0.0,0.2
89,4,....XX.O.,O,8,-1,0.0,-0.2
89,5,....XX.OO,X,2,1,0.0,0.2
89,6,..X.XX.OO,O,3,-1,0.0,-0.2
89,7,..XOXX.OO,X,1,1,0.0,0.2
89,8,.XXOXX.OO,O,0,-1,0.0,-0.2
89,9,OXXOXX.OO,X,6,1,0.2,0.36000000000000004
90,1,.........,X,4,1,0.486423441866752,0.5891387534934016
90,2,....X....,O,7,-1,-0.014400000000000024,-0.21152000000000004
90,3,....X..O.,X,5,1,0.2,0.36000000000000004
90,4,....XX.O.,O,6,-1,0.0,-0.2
90,5,....XXOO.,X,2,1,0.0,0.2
90,6,..X.XXOO.,O,1,-1,0.2,-0.03999999999999998
90,7,.OX.XXOO.,X,3,1,0.0,0.2
91,1,.........,X,4,1,0.5891387534934016,0.6713110027947213
91,2,....X....,O,2,-1,-0.2,-0.36000000000000004
91,3,..O.X....,X,6,1,0.2,0.36000000000000004
91,4,..O.X.X..,O,5,-1,0.0,-0.2
91,5,..O.XOX..,X,3,1,0.0,0.2
91,6,..OXXOX..,O,7,-1,0.0,-0.2
91,7,..OXXOXO.,X,8,1,0.0,0.2
91,8,..OXXOXOX,O,1,-1,-0.2,-0.36000000000000004
91,9,.OOXXOXOX,X,0,1,0.2,0.36000000000000004
92,1,.........,X,4,1,0.6713110027947213,0.7370488022357771
92,2,....X....,O,0,-1,-0.2,-0.36000000000000004
92,3,O...X....,X,7,1,0.2,0.36000000000000004
92,4,O...X..X.,O,2,-1,0.0,-0.2
92,5,O.O.X..X.,X,8,1,0.0,0.2
92,6,O.O.X..XX,O,5,-1,0.0,-0.2
92,7,O.O.XO.XX,X,1,1,0.0,0.2
93,1,.........,X,4,1,0.7370488022357771,0.7896390417886217
93,2,....X....,O,6,-1,-0.2,-0.36000000000000004
93,3,....X.O..,X,3,1,0.2,0.36000000000000004
93,4,...XX.O..,O,5,-1,0.0,-0.2
93,5,...XXOO..,X,8,1,0.0,0.2
93,6,...XXOO.X,O,2,-1,0.0,-0.2
93,7,..OXXOO.X,X,0,1,0.0,0.2
94,1,.........,X,4,1,0.7896390417886217,0.8317112334308974
94,2,....X....,O,8,-1,-0.2,-0.36000000000000004
94,3,....X...O,X,5,1,0.0,0.2
94,4,....XX..O,O,1,-1,0.0,-0.2
94,5,.O..XX..O,X,3,1,0.0,0.2
95,1,.........,X,8,1,-0.09991606762501493,0.12006714589998804
95,2,........X,O,1,-1,0.228720840704,-0.017023327436800018
95,3,.O......X,X,6,1,0.0,0.2
95,4,.O....X.X,O,2,-1,0.0,-0.2
95,5,.OO...X.X,X,3,1,0.0,0.2
95,6,.OOX..X.X,O,7,-1,0.0,-0.2
95,7,.OOX..XOX,X,0,1,0.0,0.2
96,1,.........,X,4,0,0.8317112334308974,0.6653689867447179
96,2,....X....,O,7,0,-0.21152000000000004,-0.16921600000000003
96,3,....X..O.,X,5,0,0.36000000000000004,0.28800000000000003
96,4,....XX.O.,O,2,0,0.0,0.0
96,5,..O.XX.O.,X,1,0,0.0,0.0
96,6,.XO.XX.O.,O,0,0,0.0,0.0
96,7,OXO.XX.O.,X,6,0,0.0,0.0
96,8,OXO.XXXO.,O,3,0,0.0,0.0
96,9,OXOOXXXO.,X,8,0,0.0,0.0
97,1,.........,X,4,1,0.6653689867447179,0.7322951893957743
97,2,....X....,O,7,-1,-0.16921600000000003,-0.3353728
97,3,....X..O.,X,5,1,0.28800000000000003,0.4304
97,4,....XX.O.,O,3,-1,0.0,-0.2
97,5,...OXX.O.,X,8,1,0.0,0.2
97,6,...OXX.OX,O,1,-1,0.0,-0.2
97,7,.O.OXX.OX,X,0,1,0.0,0.2
98,1,.........,X,4,0,0.7322951893957743,0.5858361515166195
98,2,....X....,O,5,0,-0.23199999999999998,-0.1856
98,3,....XO...,X,8,0,0.36000000000000004,0.28800000000000003
98,4,....XO..X,O,0,0,0.0,0.0
98,5,O...XO..X,X,3,0,0.0,0.0
98,6,O..XXO..X,O,7,0,0.0,0.0
98,7,O..XXO.OX,X,1,0,0.0,0.0
98,8,OX.XXO.OX,O,2,0,0.0,0.0
98,9,OXOXXO.OX,X,6,0,0.0,0.0
99,1,.........,X,4,1,0.5858361515166195,0.6686689212132956
99,2,....X....,O,1,-1,-0.36000000000000004,-0.488
99,3,.O..X....,X,6,1,0.0,0.2
99,4,.O..X.X..,O,0,-1,0.0,-0.2
99,5,OO..X.X..,X,3,1,0.0,0.2
99,6,OO.XX.X..,O,7,-1,0.0,-0.2
99,7,OO.XX.XO.,X,8,1,0.0,0.2
99,8,OO.XX.XOX,O,5,-1,0.0,-0.2
99,9,OO.XXOXOX,X,2,1,0.0,0.2
100,1,.........,X,4,-1,0.6686689212132956,0.3349351369706364
100,2,....X....,O,8,1,-0.36000000000000004,-0.08800000000000002
100,3,....X...O,X,0,-1,0.0,-0.2
100,4,X...X...O,O,7,1,0.0,0.2
100,5,X...X..OO,X,5,-1,0.0,-0.2
100,6,X...XX.OO,O,6,1,0.0,0.2
101,1,.........,X,4,0,0.3349351369706364,0.26794810957650916
101,2,....X....,O,7,0,-0.3353728,-0.26829824
101,3,....X..O.,X,5,0,0.4304,0.34432
101,4,....XX.O.,O,2,0,0.0,0.0
101,5,..O.XX.O.,X,1,0,0.0,0.0
101,6,.XO.XX.O.,O,3,0,0.0,0.0
101,7,.XOOXX.O.,X,6,0,0.0,0.0
101,8,.XOOXXXO.,O,0,0,0.0,0.0
101,9,OXOOXXXO.,X,8,0,0.0,0.0
102,1,.........,X,4,1,0.26794810957650916,0.4143584876612073
102,2,....X....,O,8,-1,-0.08800000000000002,-0.27040000000000003
102,3,....X...O,X,6,1,0.2,0.36000000000000004
102,4,....X.X.O,O,7,-1,-0.03999999999999998,-0.23199999999999998
102,5,....X.XOO,X,5,1,0.2,0.36000000000000004
102,6,....XXXOO,O,3,-1,0.0,-0.2
102,7,...OXXXOO,X,2,1,0.0,0.2
103,1,.........,X,4,1,0.4143584876612073,0.5314867901289658
103,2,....X....,O,5,-1,-0.1856,-0.34848
103,3,....XO...,X,8,1,0.28800000000000003,0.4304
103,4,....XO..X,O,1,-1,0.0,-0.2
103,5,.O..XO..X,X,0,1,0.0,0.2
104,1,.........,X,5,-1,-0.2,-0.36000000000000004
104,2,.....X...,O,1,1,0.0,0.2
104,3,.O...X...,X,8,-1,0.0,-0.2
104,4,.O...X..X,O,2,1,0.36000000000000004,0.488
104,5,.OO..X..X,X,7,-1,0.0,-0.2
104,6,.OO..X.XX,O,0,1,0.0,0.2
105,1,.........,X,4,1,0.5314867901289658,0.6251894321031727
105,2,....X....,O,7,-1,-0.26829824,-0.41463859200000003
105,3,....X..O.,X,5,1,0.34432,0.475456
105,4,....XX.O.,O,1,-1,0.0,-0.2
105,5,.O..XX.O.,X,0,1,0.0,0.2
105,6,XO..XX.O.,O,8,-1,0.0,-0.2
105,7,XO..XX.OO,X,2,1,0.0,0.2
105,8,XOX.XX.OO,O,3,-1,0.0,-0.2
105,9,XOXOXX.OO,X,6,1,0.0,0.2
106,1,.........,X,4,-1,0.6251894321031727,0.30015154568253816
106,2,....X....,O,8,1,-0.27040000000000003,-0.01632
106,3,....X...O,X,6,-1,0.36000000000000004,0.08800000000000002
106,4,....X.X.O,O,5,1,0.0,0.2
106,5,....XOX.O,X,3,-1,0.0,-0.2
106,6,...XXOX.O,O,0,1,0.0,0.2
106,7,O..XXOX.O,X,1,-1,0.0,-0.2
106,8,OX.XXOX.O,O,2,1,0.0,0.2
107,1,.........,X,4,1,0.30015154568253816,0.4401212365460305
107,2,....X....,O,6,-1,-0.36000000000000004,-0.488
107,3,....X.O..,X,1,1,0.0,0.2
107,4,.X..X.O..,O,2,-1,0.0,-0.2
107,5,.XO.X.O..,X,8,1,0.0,0.2
107,6,.XO.X.O.X,O,5,-1,0.0,-0.2
107,7,.XO.XOO.X,X,7,1,0.0,0.2
108,1,.........,X,4,1,0.4401212365460305,0.5520969892368244
108,2,....X....,O,8,-1,-0.01632,-0.21305600000000002
108,3,....X...O,X,0,1,-0.2,0.03999999999999998
108,4,X...X...O,O,7,-1,0.2,-0.03999999999999998
108,5,X...X..OO,X,6,1,0.0,0.2
108,6,X...X.XOO,O,1,-1,0.0,-0.2
108,7,XO..X.XOO,X,5,1,0.0,0.2
108,8,XO..XXXOO,O,2,-1,0.0,-0.2
108,9,XOO.XXXOO,X,3,1,0.0,0.2
109,1,.........,X,4,1,0.5520969892368244,0.6416775913894595
109,2,....X....,O,8,-1,-0.21305600000000002,-0.3704448
109,3,....X...O,X,5,1,0.2,0.36000000000000004
109,4,....XX..O,O,2,-1,0.0,-0.2
109,5,..O.XX..O,X,1,1,0.0,0.2
109,6,.XO.XX..O,O,6,-1,0.0,-0.2
109,7,.XO.XXO.O,X,7,1,0.0,0.2
110,1,.........,X,4,1,0.6416775913894595,0.7133420731115676
110,2,....X....,O,5,-1,-0.34848,-0.478784
110,3,....XO...,X,8,1,0.4304,0.54432
110,4,....XO..X,O,0,-1,0.0,-0.2
110,5,O...XO..X,X,6,1,0.0,0.2
110,6,O...XOX.X,O,3,-1,0.0,-0.2
110,7,O..OXOX.X,X,7,1,0.0,0.2
111,1,.........,X,4,-1,0.7133420731115676,0.37067365848925404
111,2,....X....,O,2,1,-0.36000000000000004,-0.08800000000000002
111,3,..O.X....,X,6,-1,0.36000000000000004,0.08800000000000002
111,4,..O.X.X..,O,3,1,0.0,0.2
111,5,..OOX.X..,X,8,-1,0.0,-0.2
111,6,..OOX.X.X,O,0,1,0.0,0.2
111,7,O.OOX.X.X,X,5,-1,0.0,-0.2
111,8,O.OOXXX.X,O,1,1,0.0,0.2
112,1,.........,X,4,1,0.37067365848925404,0.4965389267914032
112,2,....X....,O,2,-1,-0.08800000000000002,-0.27040000000000003
112,3,..O.X....,X,6,1,0.08800000000000002,0.27040000000000003
112,4,..O.X.X..,O,5,-1,-0.2,-0.36000000000000004
112,5,..O.XOX..,X,0,1,0.0,0.2
112,6,X.O.XOX..,O,1,-1,0.0,-0.2
112,7,XOO.XOX..,X,3,1,0.0,0.2
113,1,.........,X,4,1,0.4965389267914032,0.5972311414331226
113,2,....X....,O,3,-1,-0.36000000000000004,-0.488
113,3,...OX....,X,1,1,0.36000000000000004,0.488
113,4,.X.OX....,O,7,-1,-0.2,-0.36000000000000004
113,5,.X.OX..O.,X,2,1,0.2,0.36000000000000004
113,6,.XXOX..O.,O,6,-1,0.0,-0.2
113,7,.XXOX.OO.,X,0,1,0.0,0.2
114,1,.........,X,4,1,0.5972311414331226,0.6777849131464981
114,2,....X....,O,8,-1,-0.3704448,-0.49635584
114,3,....X...O,X,5,1,0.36000000000000004,0.488
114,4,....XX..O,O,0,-1,0.0,-0.2
114,5,O...XX..O,X,2,1,0.0,0.2
114,6,O.X.XX..O,O,1,-1,0.0,-0.2
114,7,OOX.XX..O,X,6,1,0.0,0.2
115,1,.........,X,4,1,0.6777849131464981,0.7422279305171985
115,2,....X....,O,2,-1,-0.27040000000000003,-0.41632
115,3,..O.X....,X,6,1,0.27040000000000003,0.41632
115,4,..O.X.X..,O,5,-1,-0.36000000000000004,-0.488
115,5,..O.XOX..,X,0,1,0.2,0.36000000000000004
115,6,X.O.XOX..,O,7,-1,0.0,-0.2
115,7,X.O.XOXO.,X,3,1,0.0,0.2
116,1,.........,X,5,-1,-0.36000000000000004,-0.488
116,2,.....X...,O,1,1,0.2,0.36000000000000004
116,3,.O...X...,X,8,-1,-0.2,-0.36000000000000004
116,4,.O...X..X,O,2,1,0.488,0.5904
116,5,.OO..X..X,X,4,-1,0.0,-0.2
116,6,.OO.XX..X,O,0,1,0.0,0.2
117,1,.........,X,4,1,0.7422279305171985,0.7937823444137588
117,2,....X....,O,0,-1,-0.36000000000000004,-0.488
117,3,O...X....,X,2,1,0.0,0.2
117,4,O.X.X....,O,6,-1,0.0,-0.2
117,5,O.X.X.O..,X,1,1,0.0,0.2
117,6,OXX.X.O..,O,5,-1,0.0,-0.2
117,7,OXX.XOO..,X,7,1,0.0,0.2
118,1,.........,X,4,0,0.7937823444137588,0.6350258755310071
118,2,....X....,O,7,0,-0.41463859200000003,-0.3317108736
118,3,....X..O.,X,5,0,0.475456,0.3803648
118,4,....XX.O.,O,0,0,0.0,0.0
118,5,O...XX.O.,X,6,0,0.0,0.0
118,6,O...XXXO.,O,3,0,0.0,0.0
118,7,O..OXXXO.,X,8,0,0.0,0.0
118,8,O..OXXXOX,O,2,0,0.0,0.0
118,9,O.OOXXXOX,X,1,0,0.0,0.0
119,1,.........,X,4,1,0.6350258755310071,0.7080207004248057
119,2,....X....,O,7,-1,-0.3317108736,-0.46536869888
119,3,....X..O.,X,5,1,0.3803648,0.50429184
119,4,....XX.O.,O,0,-1,0.0,-0.2
119,5,O...XX.O.,X,3,1,0.0,0.2
120,1,.........,X,4,1,0.7080207004248057,0.7664165603398445
120,2,....X....,O,2,-1,-0.41632,-0.533056
120,3,..O.X....,X,5,1,0.0,0.2
120,4,..O.XX...,O,8,-1,0.0,-0.2
120,5,..O.XX..O,X,1,1,0.2,0.36000000000000004
120,6,.XO.XX..O,O,3,-1,0.0,-0.2
120,7,.XOOXX..O,X,0,1,0.0,0.2
120,8,XXOOXX..O,O,6,-1,0.0,-0.2
120,9,XXOOXXO.O,X,7,1,0.0,0.2
121,1,.........,X,4,1,0.7664165603398445,0.8131332482718756
121,2,....X....,O,6,-1,-0.488,-0.5904
121,3,....X.O..,X,3,1,0.36000000000000004,0.488
121,4,...XX.O..,O,1,-1,0.0,-0.2
121,5,.O.XX.O..,X,2,1,0.0,0.2
121,6,.OXXX.O..,O,0,-1,0.0,-0.2
121,7,OOXXX.O..,X,7,1,0.0,0.2
121,8,OOXXX.OX.,O,8,-1,0.0,-0.2
121,9,OOXXX.OXO,X,5,1,0.0,0.2
122,1,.........,X,4,1,0.8131332482718756,0.8505065986175004
122,2,....X....,O,7,-1,-0.46536869888,-0.572294959104
122,3,....X..O.,X,5,1,0.50429184,0.6034334720000001
122,4,....XX.O.,O,8,-1,-0.2,-0.36000000000000004
122,5,....XX.OO,X,2,1,0.2,0.36000000000000004
122,6,..X.XX.OO,O,0,-1,0.0,-0.2
122,7,O.X.XX.OO,X,3,1,0.0,0.2
123,1,.........,X,4,-1,0.8505065986175004,0.4804052788940003
123,2,....X....,O,5,1,-0.478784,-0.18302719999999995
123,3,....XO...,X,7,-1,-0.2,-0.36000000000000004
123,4,....XO.X.,O,8,1,0.2,0.36000000000000004
123,5,....XO.XO,X,6,-1,0.0,-0.2
123,6,....XOXXO,O,0,1,0.0,0.2
123,7,O...XOXXO,X,3,-1,0.0,-0.2
123,8,O..XXOXXO,O,2,1,0.0,0.2
124,1,.........,X,4,-1,0.4804052788940003,0.18432422311520025
124,2,....X....,O,5,1,-0.18302719999999995,0.053578240000000055
124,3,....XO...,X,8,-1,0.54432,0.235456
124,4,....XO..X,O,6,1,0.0,0.2
124,5,....XOO.X,X,1,-1,0.0,-0.2
124,6,.X..XOO.X,O,3,1,0.0,0.2
124,7,.X.OXOO.X,X,2,-1,0.0,-0.2
124,8,.XXOXOO.X,O,0,1,0.0,0.2
125,1,.........,X,2,1,0.26078865408,0.408630923264
125,2,..X......,O,0,-1,0.08800000000000002,-0.1296
125,3,O.X......,X,7,1,0.0,0.2
125,4,O.X....X.,O,1,-1,0.0,-0.2
125,5,OOX....X.,X,6,1,0.0,0.2
125,6,OOX...XX.,O,5,-1,0.0,-0.2
125,7,OOX..OXX.,X,3,1,0.0,0.2
125,8,OOXX.OXX.,O,4,-1,0.0,-0.2
125,9,OOXXOOXX.,X,8,1,0.0,0.2
126,1,.........,X,2,1,0.408630923264,0.5269047386112
126,2,..X......,O,7,-1,0.0,-0.2
126,3,..X....O.,X,6,1,0.0,0.2
126,4,..X...XO.,O,3,-1,0.0,-0.2
126,5,..XO..XO.,X,4,1,0.0,0.2
127,1,.........,X,2,1,0.5269047386112,0.62152379088896
127,2,..X......,O,0,-1,-0.1296,-0.30368
127,3,O.X......,X,8,1,0.2,0.36000000000000004
127,4,O.X.....X,O,5,-1,0.0,-0.2
127,5,O.X..O..X,X,7,1,0.0,0.2
127,6,O.X..O.XX,O,3,-1,0.0,-0.2
127,7,O.XO.O.XX,X,6,1,0.0,0.2
128,1,.........,X,2,1,0.62152379088896,0.697219032711168
128,2,..X......,O,1,-1,-0.03999999999999998,-0.23199999999999998
128,3,.OX......,X,5,1,0.2,0.36000000000000004
128,4,.OX..X...,O,6,-1,0.0,-0.2
128,5,.OX..XO..,X,7,1,0.0,0.2
128,6,.OX..XOX.,O,3,-1,0.0,-0.2
128,7,.OXO.XOX.,X,8,1,0.0,0.2
129,1,.........,X,2,1,0.697219032711168,0.7577752261689344
129,2,..X......,O,0,-1,-0.30368,-0.442944
129,3,O.X......,X,8,1,0.36000000000000004,0.488
129,4,O.X.....X,O,4,-1,0.0,-0.2
129,5,O.X.O...X,X,5,1,0.0,0.2
130,1,.........,X,2,-1,0.7577752261689344,0.40622018093514756
130,2,..X......,O,4,1,-0.16,0.07199999999999998
130,3,..X.O....,X,6,-1,0.16,-0.07199999999999998
130,4,..X.O.X..,O,8,1,0.0,0.2
130,5,..X.O.X.O,X,3,-1,0.0,-0.2
130,6,..XXO.X.O,O,7,1,0.0,0.2
130,7,..XXO.XOO,X,5,-1,0.0,-0.2
130,8,..XXOXXOO,O,1,1,0.0,0.2
131,1,.........,X,2,-1,0.40622018093514756,0.12497614474811802
131,2,..X......,O,4,1,0.07199999999999998,0.2576
131,3,..X.O....,X,5,-1,0.0,-0.2
131,4,..X.OX...,O,0,1,0.0,0.2
131,5,O.X.OX...,X,6,-1,0.0,-0.2
131,6,O.X.OXX..,O,3,1,0.0,0.2
131,7,O.XOOXX..,X,7,-1,0.0,-0.2
131,8,O.XOOXXX.,O,8,1,0.0,0.2
132,1,.........,X,4,1,0.18432422311520025,0.34745937849216024
132,2,....X....,O,5,-1,0.053578240000000055,-0.15713740799999995
132,3,....XO...,X,8,1,0.235456,0.3883648
132,4,....XO..X,O,6,-1,0.2,-0.03999999999999998
132,5,....XOO.X,X,0,1,0.0,0.2
133,1,.........,X,4,1,0.34745937849216024,0.47796750279372824
133,2,....X....,O,5,-1,-0.15713740799999995,-0.32570992639999996
133,3,....XO...,X,8,1,0.3883648,0.51069184
133,4,....XO..X,O,7,-1,-0.2,-0.36000000000000004
133,5,....XO.OX,X,6,1,0.0,0.2
133,6,....XOXOX,O,1,-1,0.0,-0.2
133,7,.O..XOXOX,X,0,1,0.0,0.2
134,1,.........,X,4,1,0.47796750279372824,0.5823740022349826
134,2,....X....,O,5,-1,-0.32570992639999996,-0.46056794112
134,3,....XO...,X,8,1,0.51069184,0.608553472
134,4,....XO..X,O,3,-1,0.0,-0.2
